msg_timestamp,receive_timestamp,system_timestamp_ns,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
42.034,1765500307.4843023,1765500307484308847,0.04292704739307388,-1.1223660072532315,0.0,0.0,-0.0,-0.755108179415349,-0.6556002115466689,0.5350572823674188,0.0,0.0,0.0,0.0,-0.1445250092783967
42.039,1765500307.4894185,1765500307489425522,0.042553413631839766,-1.1197169403990683,0.0,0.0,-0.0,-0.7548712535654063,-0.6558729987890888,0.5350572823674188,0.0,0.0,0.0,0.0,-0.1445250092783967
42.044,1765500307.4943824,1765500307494388466,0.04219437701331251,-1.117160288355286,0.0,0.0,-0.0,-0.7546746771792422,-0.6560991781921438,0.5163478272025531,0.0,0.0,0.0,0.0,-0.11986619115371991
42.049,1765500307.499354,1765500307499361086,0.04183687273988903,-1.1146034215889284,0.0,0.0,-0.0,-0.7544780330237465,-0.6563252986778877,0.5163478272025531,0.0,0.0,0.0,0.0,-0.11986619115371991
42.054,1765500307.5044134,1765500307504425781,0.0414738676471637,-1.1119941116809662,0.0,0.0,-0.0,-0.7542520001975516,-0.6565850441473615,0.5268878777552068,0.0,0.0,0.0,0.0,-0.1377293279450636
42.059,1765500307.5092769,1765500307509283686,0.04111265953287118,-1.1093845524094983,0.0,0.0,-0.0,-0.7540258779483351,-0.6568447117730662,0.5268878777552068,0.0,0.0,0.0,0.0,-0.1377293279450636
42.064,1765500307.5142453,1765500307514249304,0.0407669001980894,-1.1068952815404238,0.0,0.0,-0.0,-0.7541813497469051,-0.6566661950290547,0.5026338220697805,-0.0,0.0,0.0,0.0,0.0946908302254305
42.069,1765500307.5194035,1765500307519413544,0.04041996234647791,-1.1044061746515315,0.0,0.0,-0.0,-0.7543367792813724,-0.6564876414856611,0.5026338220697805,-0.0,0.0,0.0,0.0,0.0946908302254305
42.074,1765500307.5242844,1765500307524289297,0.04008664729028072,-1.1020012861591792,0.0,0.0,-0.0,-0.7540844190026175,-0.6567775034343707,0.48557543543040427,0.0,0.0,0.0,0.0,-0.15372997699659421
42.079,1765500307.5292242,1765500307529228072,0.03982117834671085,-1.1000772117593978,0.0,0.0,-0.0,-0.7538824505823973,-0.65700932314837,0.48557543543040427,0.0,0.0,0.0,0.0,-0.15372997699659421
42.084,1765500307.5343282,1765500307534336059,0.03937736809030909,-1.0968429365775965,0.0,0.0,-0.0,-0.753640162426179,-0.6572872321734559,0.5440972006529997,0.0,0.0,0.0,0.0,-0.12289877424930636
42.089,1765500307.5393753,1765500307539383958,0.039009182481594316,-1.0941474805027371,0.0,0.0,-0.0,-0.7534381773693754,-0.6575187547761004,0.5440972006529997,0.0,0.0,0.0,0.0,-0.12289877424930636
42.094,1765500307.5444138,1765500307544426202,0.03869183482888334,-1.0918192336462658,0.0,0.0,-0.0,-0.7533440383116567,-0.657626611338292,0.46995501730908423,0.0,0.0,0.0,0.0,-0.0572645792523232
42.099,1765500307.5493457,1765500307549352961,0.038375153819554614,-1.0894908960213325,0.0,0.0,-0.0,-0.7532498838140014,-0.6577344544222946,0.46995501730908423,0.0,0.0,0.0,0.0,-0.0572645792523232
42.103,1765500307.5545402,1765500307554551010,0.03809464059609823,-1.087413863277821,0.0,0.0,-0.0,-0.7529408019269963,-0.6580882530432615,0.523972368436153,0.0,0.0,0.0,0.0,-0.23489629686953767
42.108,1765500307.559396,1765500307559403669,0.03774704860353988,-1.0848171623172127,0.0,0.0,-0.0,-0.752554215888625,-0.6585302970617651,0.523972368436153,0.0,0.0,0.0,0.0,-0.23489629686953767
42.113,1765500307.5642877,1765500307564293353,0.03740738203708499,-1.0822667134510489,0.0,0.0,-0.0,-0.7523342132386097,-0.6587816266340784,0.5145935403902314,0.0,0.0,0.0,0.0,-0.13360701836073177
42.118,1765500307.569433,1765500307569444408,0.03706941933563746,-1.0797160382448114,0.0,0.0,-0.0,-0.7521141266523815,-0.6590328827076275,0.5145935403902314,0.0,0.0,0.0,0.0,-0.13360701836073177
42.123,1765500307.5743046,1765500307574311066,0.03674888222688002,-1.0773145184420427,0.0,0.0,-0.0,-0.7524291850073422,-0.6586731522911698,0.48456336639003605,-0.0,0.0,0.0,0.0,0.1912768648479873
42.128,1765500307.5792685,1765500307579273671,0.03642604848917197,-1.0749133062941936,0.0,0.0,-0.0,-0.7527440713060222,-0.6583132712574115,0.48456336639003605,-0.0,0.0,0.0,0.0,0.1912768648479873
42.133,1765500307.5843277,1765500307584336309,0.03608120966581774,-1.0723365794776245,0.0,0.0,-0.0,-0.752544242173526,-0.6585416946340401,0.5199398004122593,0.0,0.0,0.0,0.0,-0.12139780682807051
42.138,1765500307.58933,1765500307589336970,0.03573793495081456,-1.069759643822363,0.0,0.0,-0.0,-0.7523443437249916,-0.6587700573531038,0.5199398004122593,0.0,0.0,0.0,0.0,-0.12139780682807051
42.143,1765500307.5942545,1765500307594260083,0.03538291071318966,-1.0671019835380684,0.0,0.0,-0.0,-0.7524656344041605,-0.6586315123350418,0.5362536860859186,-0.0,0.0,0.0,0.0,0.07365449176131406
42.147,1765500307.5994325,1765500307599444166,0.03509826493984916,-1.0649759390801206,0.0,0.0,-0.0,-0.7525626485781792,-0.658520660241572,0.5362536860859186,-0.0,0.0,0.0,0.0,0.07365449176131406
42.152,1765500307.6044486,1765500307604462075,0.03477845414807115,-1.0625757486243974,0.0,0.0,-0.0,-0.7523551822106282,-0.6587576791209437,0.48428062799504445,0.0,0.0,0.0,0.0,-0.12599698006777674
42.157,1765500307.6093354,1765500307609342179,0.03446015550340158,-1.060175357169013,0.0,0.0,-0.0,-0.7521476411942135,-0.6589946326382186,0.48428062799504445,0.0,0.0,0.0,0.0,-0.12599698006777674
42.162,1765500307.6143951,1765500307614400639,0.034128474167634267,-1.0576783242734502,0.0,0.0,-0.0,-0.7522212594474265,-0.6589105985149484,0.5037930444148307,-0.0,0.0,0.0,0.0,0.0446880406246578
