time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
48.6,-3.0501467338321384,0.6186202588311012,0.0,-3.0961315225549447e-06,1.0544361793314053e-06,-0.32717321949081724,0.9449643694073305,0.5074811994370797,0.03373385159301726,0.0,0.0,0.0,0.19932341772297713
48.61,-3.046026403637266,0.6158057560533072,0.0,-3.0920214246159196e-06,1.0539122798332235e-06,-0.3262506988196534,0.9452832642329633,0.5076131852396413,0.033684428156167505,0.0,0.0,0.0,0.19903193338718853
48.620000000000005,-3.041869339636174,0.6129774179799661,0.0,-3.0883675292453962e-06,1.0531609180405778e-06,-0.3253222964288452,0.9456031766598073,0.5077364059759034,0.033638294242104516,0.0,0.0,0.0,0.19875986767242948
48.63,-3.0377685084913972,0.6101984488704384,0.0,-3.0852020564988935e-06,1.0522208947636962e-06,-0.3244086446403642,0.9459170089504496,0.5078488994601176,0.03359617453894663,0.0,0.0,0.0,0.19851147877857853
48.64,-3.0336836693492035,0.6074412455579169,0.0,-3.0824392211837064e-06,1.0511074205236773e-06,-0.323500615016775,0.9462279330298053,0.5079526832643267,0.03355731162208372,0.0,0.0,0.0,0.19828230475645683
48.65,-3.0294586784702378,0.6046008505785069,0.0,-3.079950235768023e-06,1.0497881122508517e-06,-0.32256349445955634,0.9465478019038405,0.5080519540201861,0.03352013960868339,0.0,0.0,0.0,0.19806306253498027
48.660000000000004,-3.025333816456125,0.6018390222795225,0.0,-3.0778482066394647e-06,1.0483507111167023e-06,-0.32165051108790593,0.9468584337635128,0.5081416234890016,0.03348655083065079,0.0,0.0,0.0,0.1978649973486337
48.67,-3.0210945161025524,0.5990120716612839,0.0,-3.0759908541040363e-06,1.0467351671862656e-06,-0.32071409843671034,0.947176019597393,0.5082268415796899,0.03345463056624577,0.0,0.0,0.0,0.19767674525877288
48.68,-3.0169342091926254,0.596249041995006,0.0,-3.074437148903658e-06,1.0450288094923463e-06,-0.31979717569167987,0.9474859941174518,0.5082827359741092,0.03341468631111782,0.0,0.0,0.0,0.19744115588123629
48.69,-3.0127633330525905,0.5934898770405236,0.0,-3.073119607099831e-06,1.0432109765394232e-06,-0.3188804187695749,0.9477949248656184,0.5082863381166081,0.03335299224882678,0.0,0.0,0.0,0.19707710408888512
48.7,-3.008610823587835,0.5907536659815813,0.0,-3.0720235938184116e-06,1.041304108895951e-06,-0.3179700924770257,0.9481007120768385,0.5082860077897867,0.03329423240777128,0.0,0.0,0.0,0.1967303657533751
48.71,-3.0043528109882303,0.5879591097160243,0.0,-3.0711012144518e-06,1.0392580835054898e-06,-0.31703900328852275,0.9484124685657445,0.5082854308957,0.03323833696679681,0.0,0.0,0.0,0.19640057924419427
48.72,-3.000094839234475,0.5851758956755208,0.0,-3.0703626289548147e-06,1.0371292181923052e-06,-0.3161101901072705,0.9487224504468288,0.5082849327329388,0.03318663072943835,0.0,0.0,0.0,0.1960954660606424
48.730000000000004,-2.996020143863164,0.5825230638773262,0.0,-3.0698107251560883e-06,1.0350220446533004e-06,-0.31522336224099595,0.9490174776811416,0.5082845473928185,0.03314071524128151,0.0,0.0,0.0,0.19582452271834191
48.74,-2.9918700563174427,0.579831757283718,0.0,-3.06938908883074e-06,1.0328125265605232e-06,-0.314322067606458,0.9493163758472524,0.5082843137660787,0.03309727618994672,0.0,0.0,0.0,0.19556819059865044
48.75,-2.98765351448893,0.5771083178882365,0.0,-3.0690918328975923e-06,1.0305084694793997e-06,-0.3134082616208422,0.9496184534544027,0.5082843357188875,0.033056203813508524,0.0,0.0,0.0,0.19532585431882077
48.76,-2.983448758288916,0.5744034610087024,0.0,-3.0689138597199847e-06,1.0281574268200493e-06,-0.3124988592524412,0.9499181078230253,0.5082849980616998,0.03301771985842485,0.0,0.0,0.0,0.19509875114920955
48.77,-2.9791731665324215,0.5716642155597559,0.0,-3.068843364026984e-06,1.0257171841301026e-06,-0.3115760732240541,0.9502211847260355,0.5082902463352181,0.032977304830797416,0.0,0.0,0.0,0.1948602855318156
48.78,-2.975031080696832,0.5690212278815984,0.0,-3.5334700329943293e-06,7.877234126532827e-07,-0.3106840936192383,0.9505132039559665,0.5082782156764027,0.03294346436651212,0.0,0.0,0.0,0.19458895164280154
48.79,-2.9707594107959143,0.5663064364489183,0.0,-3.489204678369502e-06,8.071937972698458e-07,-0.3097659921051271,0.9508128042754292,0.5081917563004263,0.032887955738308695,0.0,0.0,0.0,0.19434068052082124
48.800000000000004,-2.966650445562384,0.5637052008711066,0.0,-3.4507146792098146e-06,8.239485066297958e-07,-0.3088851745423741,0.9510993224146036,0.5081230631413542,0.03282389680762858,0.0,0.0,0.0,0.19396191289978637
48.81,-2.9624134099184563,0.5610334439938185,0.0,-3.4148663412653258e-06,8.393663779472298e-07,-0.30797914409176513,0.9513930968546992,0.5080544868431908,0.03276496446610191,0.0,0.0,0.0,0.19361341741012122
48.82,-2.958123548985224,0.5583392707796816,0.0,-3.382152886960029e-06,8.532385547934834e-07,-0.3070639925064118,0.951688858985805,0.5079898063289244,0.03271019512589694,0.0,0.0,0.0,0.19328954737825696
48.83,-2.954105095029512,0.5558254127496596,0.0,-3.354446021187227e-06,8.648045154943373e-07,-0.30620860161836594,0.9519644336834954,0.5079335108506939,0.032662676548938806,0.0,0.0,0.0,0.19300854203785553
48.84,-2.949644187762658,0.5530460325018559,0.0,-3.32672233438716e-06,8.761647017099997e-07,-0.30526106398553204,0.9522687002117094,0.507875661667662,0.03261391416631426,0.0,0.0,0.0,0.1927202250673916
48.85,-2.9454342720296784,0.5504338742862218,0.0,-3.3032001849366844e-06,8.855945542490059e-07,-0.30436870550591566,0.9525542948354143,0.5078252218051309,0.03257143048197064,0.0,0.0,0.0,0.19246905339782996
48.86,-2.941225608730583,0.5478330336787098,0.0,-3.282004266096919e-06,8.938852515343454e-07,-0.3034783457106355,0.9528383261971225,0.5077785422359018,0.03253214865517819,0.0,0.0,0.0,0.19223675195641948
48.870000000000005,-2.936905728721313,0.5451742859491154,0.0,-3.262402375826145e-06,9.013369399857785e-07,-0.3025661460721753,0.9531283797783927,0.5077341514915866,0.03249479202223203,0.0,0.0,0.0,0.19201592104561208
48.88,-2.93271414296399,0.5426050793870024,0.0,-3.245290787106325e-06,9.076279642915802e-07,-0.30168263188705025,0.9534083905214944,0.5076943258006689,0.032461286182719845,0.0,0.0,0.0,0.19181783038292183
48.89,-2.9284875405292037,0.5400245002962847,0.0,-3.2297527653748943e-06,9.131232689082244e-07,-0.3007940508321866,0.9536891007157433,0.5078180663478389,0.0324100175352243,0.0,0.0,0.0,0.19151525956926774
48.9,-2.9242659636513264,0.5374570748038212,0.0,-3.215784486767123e-06,9.178473826612512e-07,-0.2999088301889573,0.9539678446324126,0.5079583280539409,0.032359396292460395,0.0,0.0,0.0,0.1912165342359896
48.910000000000004,-2.920069255860955,0.5349147596607733,0.0,-3.203287455168691e-06,9.218577160431358e-07,-0.2990309956620565,0.9542433716678433,0.5080897358894447,0.03231249735585412,0.0,0.0,0.0,0.19093980440100897
48.92,-2.9156402792045935,0.5322424900626616,0.0,-3.1914484617055903e-06,9.254220055102098e-07,-0.2981067695075619,0.9545325061741797,0.5082183838378378,0.03226663167261844,0.0,0.0,0.0,0.1906691775796629
48.93,-2.911365392633594,0.5296737300719492,0.0,-3.181218163360712e-06,9.282685171239792e-07,-0.29721676961070986,0.9548100021296982,0.50833304615289,0.032225758310929886,0.0,0.0,0.0,0.19042798941030015
48.94,-2.9069972272103493,0.5270595591854025,0.0,-3.1718533498603425e-06,9.306358062716069e-07,-0.2963093141574317,0.955092005341732,0.5084414682441949,0.03218709946024922,0.0,0.0,0.0,0.1901999289577507
48.95,-2.9027782006300544,0.5245448743606194,0.0,-3.1637554224223886e-06,9.324502138362538e-07,-0.2954346549105727,0.9553629203223777,0.508538299773263,0.032152580989141845,0.0,0.0,0.0,0.1899962560298825
