generation,rmse,Q_0,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,R_odom_0,R_odom_1,R_odom_2,R_imu_0,R_imu_1,R_imu_2,R_imu_3
0,0.27148899104922264,82.84771703606157,55.09211160668669,92.03767385296436,32.978742672491094,21.449700120475935,12.074546426117115,3.2803375550953757,87.21787224310933,11.926696550208662,69.41010737021297,44.7093735107465,94.09831484313608,49.198493616996224,94.73848268074723,62.46355128962275
0,0.2721038894219892,30.57135043461165,4.413373953629094,28.069232111456078,92.48168579474445,94.56919396275846,85.66740213351002,27.653808136930767,64.57867479808588,8.055021541042228,15.319330206347491,36.969678881732264,95.8150112281337,33.877845553004796,40.08581928874748,36.65497576123218
0,0.27216874549028464,51.793528893801096,77.79718974092691,31.886001814980595,97.94996213728018,19.83449529636847,73.66385273287158,74.3308978597171,38.73665095765192,53.232735730734994,69.1451665845508,49.03188383355532,12.868589288029563,23.031531756169834,44.927009262947905,76.0749485631048
0,0.2720164835050235,46.03337759488198,16.47994877701915,53.54377165113147,3.4241179043206627,42.093681030448174,9.32794393172708,11.843132540672014,80.13462670343532,12.886647808198735,64.42475507323005,1.2944456197887904,9.63577927515803,79.96195464284285,91.6338900886901,41.77757656206723
0,0.2721261745742723,8.604763695238493,15.541093957550917,21.813847559414125,95.82324769648388,12.866242026705871,8.039033428033143,17.82599853869519,9.543462417558196,34.93104323877332,33.930131729210935,43.47806083862669,90.7414717357889,26.263523770900964,20.81057938897355,56.53735657876465
0,0.2722063433574458,23.36051221822514,10.17579730282772,64.17446677564942,19.442662224697987,30.156657129478635,49.80477034632286,66.46141380311961,12.544199627983053,59.53671918793356,79.44683394849598,92.58320111894727,18.313902295505454,35.17717979854052,86.06787421804805,13.133640492806885
0,0.27206469076601053,94.96830324156095,80.48333237930252,84.77930283859732,57.597906366782716,42.19607154012059,25.861783475542456,7.436910921426318,21.34926377378518,88.84430168440267,97.36725534782445,74.86412171171014,80.23863517200033,88.49628177329708,25.99956535612116,39.46579901026563
0,0.27210788845853967,53.74217651181207,47.895357703615886,47.703456497865396,90.68143651211223,20.412347965155462,99.11627992849446,35.17936643690626,56.82672988066585,13.739035401904076,71.84187475573555,4.916398931142011,51.24670921415461,71.19640183367397,37.85026664294938,33.963170647495176
1,0.27148899104922264,82.84771703606157,55.09211160668669,92.03767385296436,32.978742672491094,21.449700120475935,12.074546426117115,3.2803375550953757,87.21787224310933,11.926696550208662,69.41010737021297,44.7093735107465,94.09831484313608,49.198493616996224,94.73848268074723,62.46355128962275
1,0.2721999531529186,66.39205750160846,82.56459224066579,12.361219616829898,15.275481334813774,66.14515871834512,97.66393158958674,47.16572475683037,21.34926377378518,11.424951050134203,97.36725534782445,41.13436007434518,11.401812131922089,88.96274477243078,66.69399954631713,39.46579901026563
1,0.2722188957328553,61.543441476163636,68.30989601830503,44.931186548929944,30.42744384813667,1.9146678977556575,38.223476207996825,89.7246032932624,81.96743081202101,45.54868956940207,54.26092442460563,90.68998924003364,5.658078983122951,74.9609186714205,27.84037432657935,31.014517358645943
1,0.2715218870181843,85.80303780875916,49.454792624351384,24.543894830067654,64.16392647043807,22.96306116435234,41.754921790739395,3.3012916348833965,92.00833294058509,37.4936777325989,29.885891303762328,63.44478556303573,42.227962996524425,63.11569948481667,89.7856684147738,71.75036969651119
1,0.27213200356545086,8.604763695238493,13.799829046423117,21.813847559414125,67.49122182647521,12.866242026705871,91.22179261046116,17.82599853869519,9.543462417558196,73.49620505513874,37.48522363506154,43.47806083862669,38.206090569118295,95.12539213875573,22.602964253352514,56.53735657876465
1,0.2721302257143403,8.604763695238493,15.541093957550917,21.813847559414125,97.94996213728018,19.83449529636847,8.039033428033143,17.82599853869519,9.543462417558196,53.232735730734994,69.1451665845508,43.47806083862669,90.7414717357889,26.263523770900964,20.81057938897355,76.0749485631048
1,0.27230509629361405,94.35715405497506,55.85098085982259,64.17446677564942,7.979967970769295,2.9486621181772352,50.58273510691576,55.16345764450194,55.22061014863885,52.7096402839695,69.7787687228594,92.58320111894727,18.313902295505454,61.984383634265086,31.55675401431229,13.133640492806885
1,0.27209357848689897,94.96830324156095,80.48333237930252,84.77930283859732,30.42744384813667,42.19607154012059,25.861783475542456,7.436910921426318,63.26776672589066,88.84430168440267,97.36725534782445,74.86412171171014,56.45208420284817,88.49628177329708,25.99956535612116,31.014517358645943
1,0.27175099045803697,72.70394241023722,14.868371089126496,48.6039784175202,55.48278684406388,67.31698193194627,9.58036183917629,11.117851131500144,89.52145789257352,32.58883176571812,26.885068696454148,1.369452219387728,10.861736359344873,81.69488977756136,90.03741255998615,41.755140242373116
1,0.2721320668985084,27.73096264784939,47.461853055146044,87.4078427184135,36.08213461160166,117.3516573110457,33.2572653047916,72.65997279552978,62.362620663574845,13.206161358852954,73.06353044513662,46.93895800266811,60.622134195999344,85.79506246851685,97.25963194560306,58.80612148916119
1,0.27218832462221243,32.457657772690226,4.872574792590487,28.12472832591671,92.80833576367544,98.41178551143328,97.21814242396717,116.31086763152959,67.08393244756098,8.741756215845136,15.872857008279695,63.80539962956579,39.160397714215385,63.08989612746922,30.649237660224326,73.76281341862389
1,0.27189644138470664,78.10277581443766,16.47994877701915,66.44359338111673,22.71706030465682,42.093681030448174,38.03143781173411,11.843132540672014,54.15153386892555,12.886647808198735,40.37416222811425,38.71521755529685,9.63577927515803,90.8154468131312,91.6338900886901,44.34998023550796
1,0.27213109852023337,63.220130190583596,77.53285078179357,29.620056697298182,109.41394560742287,20.395284082873776,62.1127124692407,33.71628340640138,33.81114551921295,27.42674238870945,67.11162150239282,49.30269287170213,12.921064966357596,60.66015842125464,41.33989090697753,39.27912521662209
1,0.2722210072594336,94.96830324156095,13.799829046423117,84.77930283859732,57.597906366782716,42.19607154012059,25.861783475542456,68.86830266545702,29.697301312129078,73.49620505513874,97.36725534782445,74.86412171171014,38.206090569118295,88.49628177329708,22.602964253352514,6.065195956987642
1,0.27215112026338545,83.6651602761864,55.965247192253344,71.82503601007372,20.695014131968264,25.008705525474095,51.497145757042155,55.607291993258826,81.0686879356889,12.449878127032525,75.67607012454738,82.68710927409221,19.729018466230045,35.7308066985111,95.41092787360246,53.76566637510737
1,0.2721211847333348,9.706665247972127,15.559926176154425,24.705802818113124,60.80779690367671,12.261026400315409,7.835679553345672,15.443541152036945,8.896183441653616,35.457949381354254,32.39667047822279,56.611498708244646,92.84416013783868,54.594323905593974,21.106013099948235,61.26818060517772
1,0.2722012245672588,8.604763695238493,72.00731403218413,28.154447446001026,95.82324769648388,74.35902605998292,8.039033428033143,94.96850309187849,55.68472208918824,34.93104323877332,27.083060846706353,65.64030606768213,41.71381663019139,65.68111488085161,20.81057938897355,56.53735657876465
1,0.2719790668755567,29.467334863823723,14.286403178617318,52.04689385784341,2.9253248350091683,94.13219273807599,10.2878152257276,12.457391494541858,83.37906245707826,8.350004777697347,12.939720628726617,1.3023575950112705,9.927781892590977,34.90928950736953,48.211426460657115,42.48740086915009
1,0.27207632281993277,29.847394655720652,68.30989601830503,65.77447024917515,86.85737324028729,37.35000915873705,23.839308323095832,10.354936980978154,63.26776672589066,45.54868956940207,32.68079705954952,55.48367999147604,56.45208420284817,25.70193648017193,27.84037432657935,24.066676648209814
1,0.27210940960484886,29.928677660254298,22.102702167345505,38.319192211652776,30.46691835855886,31.72844895270807,25.563313112484956,11.190292235679637,65.18431475595806,25.382697092962726,69.18983187139271,48.55737310801471,64.94065835799711,61.81184443181331,24.150005108488326,35.31191292602996
2,0.27148899104922264,82.84771703606157,55.09211160668669,92.03767385296436,32.978742672491094,21.449700120475935,12.074546426117115,3.2803375550953757,87.21787224310933,11.926696550208662,69.41010737021297,44.7093735107465,94.09831484313608,49.198493616996224,94.73848268074723,62.46355128962275
2,0.2715202025780925,78.0056241287899,53.84405479591385,97.64000458230319,28.396305146388453,20.61654084372947,10.926535896506474,2.8219097283890706,87.37444289025022,13.752842685803458,70.25962883255454,56.40579533865196,77.94176801265968,49.42855487819894,86.77074340389798,54.89988315445903
2,0.2721483888729905,38.126584092118414,55.58496301613772,93.53439892015945,93.99037050859185,22.10255776267979,100.91675607623257,116.93134660230298,89.28963634698276,8.05793302522809,67.01713094615802,69.65635136502493,41.27769222964517,61.58246653351663,99.42834434468567,69.44456298605199
2,0.2721268376429683,111.56886849207856,59.57529531463649,24.808115554657345,67.62723328990926,25.933241130099397,40.92791525338002,58.23487135166792,82.16067449150563,36.626882870753704,33.2487071494248,66.882174093628,37.83084812642916,61.36377354474808,68.73038981851582,76.34810785906072
2,0.2721465778593658,29.847394655720652,68.30989601830503,64.17446677564942,7.979967970769295,2.9486621181772352,23.839308323095832,10.354936980978154,55.22061014863885,52.7096402839695,32.68079705954952,55.48367999147604,56.45208420284817,25.70193648017193,27.84037432657935,13.133640492806885
2,0.2722132147093869,66.39205750160846,80.48333237930252,84.77930283859732,15.275481334813774,66.14515871834512,97.66393158958674,47.16572475683037,63.26776672589066,88.84430168440267,97.36725534782445,74.86412171171014,56.45208420284817,88.49628177329708,66.69399954631713,39.46579901026563
2,0.2720909624977009,8.604763695238493,22.102702167345505,38.319192211652776,67.49122182647521,31.72844895270807,25.563313112484956,11.190292235679637,9.543462417558196,25.382697092962726,69.18983187139271,43.47806083862669,38.206090569118295,95.12539213875573,24.150005108488326,35.31191292602996
2,0.27209047733774566,58.28392421449997,15.215448537379604,48.49979974495156,35.088629848153,70.65310935366784,39.2813500976402,81.13671467663949,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,5.470848976134258,89.80740961113607,101.53997122425993,29.52893980427541
2,0.27212897067982944,65.84348362348777,58.7152180743422,77.33767262646852,21.93431870602189,21.621117280311054,54.38296147826204,50.183642807351156,28.928432095791955,11.21882819758223,68.71821819120845,55.35846626528405,13.950207973975163,55.75045915694304,98.34441225060921,40.9700061543363
2,0.2721942588684832,94.96830324156095,13.799829046423117,84.77930283859732,86.85737324028729,42.19607154012059,23.839308323095832,68.86830266545702,29.697301312129078,45.54868956940207,32.68079705954952,55.48367999147604,56.45208420284817,25.70193648017193,27.84037432657935,6.065195956987642
2,0.27208218678023044,29.847394655720652,68.30989601830503,65.77447024917515,86.85737324028729,37.35000915873705,23.839308323095832,10.354936980978154,9.543462417558196,53.232735730734994,69.1451665845508,55.48367999147604,56.45208420284817,26.263523770900964,20.81057938897355,76.0749485631048
2,0.27213466286639854,8.604763695238493,13.799829046423117,21.813847559414125,67.49122182647521,12.866242026705871,91.22179261046116,17.82599853869519,63.26776672589066,88.84430168440267,37.48522363506154,43.47806083862669,38.206090569118295,95.12539213875573,25.99956535612116,31.014517358645943
2,0.2721370602371509,102.75648405853666,64.1424686954079,26.04142588023662,94.98932572708581,20.43455405154089,46.735489028103814,20.701084817007672,10.87589853231955,41.34912148241438,74.89773258835699,46.63419652365421,20.158452240688128,28.337826138187154,21.627906891043118,76.68503136721002
2,0.27219423085830535,8.070987063716306,74.86377281145809,27.903050195624072,87.58946494369833,38.02426905203975,18.316343293031984,94.12024811076178,45.79452078203888,38.85712136251973,26.191535387642734,66.49453237722042,60.684666754452394,70.73704202445091,27.837879810752653,58.833496323097464
2,0.2721319693727441,94.96830324156095,13.799829046423117,21.813847559414125,67.49122182647521,12.866242026705871,25.861783475542456,17.82599853869519,9.543462417558196,73.49620505513874,37.48522363506154,43.47806083862669,38.206090569118295,95.12539213875573,22.602964253352514,56.53735657876465
2,0.2721359421789865,83.6651602761864,55.09211160668669,71.82503601007372,20.695014131968264,25.008705525474095,51.497145757042155,55.607291993258826,81.0686879356889,12.449878127032525,75.67607012454738,44.7093735107465,94.09831484313608,49.198493616996224,94.73848268074723,53.76566637510737
2,0.27160016572896184,63.220130190583596,77.53285078179357,29.620056697298182,109.41394560742287,22.96306116435234,41.754921790739395,3.3012916348833965,33.81114551921295,27.42674238870945,29.885891303762328,63.44478556303573,12.921064966357596,63.11569948481667,89.7856684147738,39.27912521662209
2,0.27220707946908396,62.59367300416597,13.571335901903545,78.7542263043659,58.2106052708358,1.8739178509344825,25.116813198452576,91.32551437884108,29.403108009997585,66.64898308778128,56.751265034391956,68.32729120583286,35.52535711716242,91.05561092102178,25.77013398349058,29.579779963502432
2,0.27186307231823736,29.847394655720652,16.47994877701915,66.44359338111673,22.71706030465682,42.093681030448174,23.839308323095832,10.354936980978154,54.15153386892555,12.886647808198735,32.68079705954952,38.71521755529685,9.63577927515803,90.8154468131312,91.6338900886901,44.34998023550796
2,0.2718200403151448,10.290039925650639,16.22027353105114,42.362206718893376,51.34133827220499,80.87862211014225,101.91395669623778,9.304752412790272,77.55667873460614,35.85361035044435,37.65062946727065,41.10178844410904,39.212161321174136,99.51240681313753,89.65939006385501,57.68871091319721
3,0.27148899104922264,82.84771703606157,55.09211160668669,92.03767385296436,32.978742672491094,21.449700120475935,12.074546426117115,3.2803375550953757,87.21787224310933,11.926696550208662,69.41010737021297,44.7093735107465,94.09831484313608,49.198493616996224,94.73848268074723,62.46355128962275
3,0.27214195831148075,32.5674471072209,55.874547653829666,65.85581141130801,61.44602326577551,13.835708088513693,22.090450141588903,16.16227349049664,9.917815570628386,83.33885452254617,40.070870364732535,46.70144181014092,50.48658233252029,23.121480388544153,22.469624716088052,16.118328702515168
3,0.2718356722270158,10.290039925650639,16.22027353105114,38.319192211652776,67.49122182647521,80.87862211014225,25.563313112484956,9.304752412790272,9.543462417558196,35.85361035044435,69.18983187139271,43.47806083862669,38.206090569118295,99.51240681313753,89.65939006385501,57.68871091319721
3,0.2722261230149449,65.84348362348777,58.7152180743422,64.17446677564942,7.979967970769295,2.9486621181772352,23.839308323095832,50.183642807351156,28.928432095791955,52.7096402839695,32.68079705954952,55.35846626528405,56.45208420284817,25.70193648017193,27.84037432657935,40.9700061543363
3,0.2715202025780925,78.0056241287899,53.84405479591385,97.64000458230319,28.396305146388453,20.61654084372947,10.926535896506474,2.8219097283890706,87.37444289025022,13.752842685803458,70.25962883255454,56.40579533865196,77.94176801265968,49.42855487819894,86.77074340389798,54.89988315445903
3,0.2720909624977009,8.604763695238493,22.102702167345505,38.319192211652776,67.49122182647521,31.72844895270807,25.563313112484956,11.190292235679637,9.543462417558196,25.382697092962726,69.18983187139271,43.47806083862669,38.206090569118295,95.12539213875573,24.150005108488326,35.31191292602996
3,0.27128820454001884,63.220130190583596,15.215448537379604,48.49979974495156,109.41394560742287,22.96306116435234,39.2813500976402,3.3012916348833965,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,12.921064966357596,89.80740961113607,89.7856684147738,29.52893980427541
3,0.27218558535530973,29.847394655720652,55.58496301613772,93.53439892015945,22.71706030465682,22.10255776267979,23.839308323095832,116.93134660230298,54.15153386892555,8.05793302522809,67.01713094615802,69.65635136502493,41.27769222964517,90.8154468131312,91.6338900886901,69.44456298605199
3,0.2721014198870837,8.604763695238493,22.102702167345505,21.813847559414125,67.49122182647521,31.72844895270807,25.563313112484956,11.190292235679637,9.543462417558196,88.84430168440267,37.48522363506154,43.47806083862669,38.206090569118295,95.12539213875573,24.150005108488326,35.31191292602996
3,0.2718769730035304,80.7107000869081,66.32030850757694,63.723144330614616,74.89647109451863,34.024933997273386,25.248247834549087,2.8229894405344194,10.947516514184043,14.693408540960649,59.13874297431876,49.71662206663514,56.541588263495,54.20253228049608,20.85469722969506,78.5653119811055
3,0.272148248085855,111.56886849207856,59.57529531463649,26.04142588023662,67.62723328990926,25.933241130099397,46.735489028103814,20.701084817007672,10.87589853231955,36.626882870753704,74.89773258835699,66.882174093628,37.83084812642916,28.337826138187154,21.627906891043118,76.68503136721002
3,0.2721063146706032,8.070987063716306,13.799829046423117,21.813847559414125,87.58946494369833,12.866242026705871,91.22179261046116,17.82599853869519,45.79452078203888,38.85712136251973,37.48522363506154,43.47806083862669,60.684666754452394,70.73704202445091,25.99956535612116,58.833496323097464
3,0.27211439856224234,62.23310473222107,68.22351167837382,67.7183632947408,23.40740986928903,22.817731091833895,59.68646009386373,57.384319210748735,27.625616704655034,12.567216196274595,28.912977959005662,61.28300392328604,13.618754193018438,58.68236660370566,97.36656013316271,44.96882777467761
3,0.2715415929290452,83.6651602761864,55.09211160668669,29.620056697298182,109.41394560742287,25.008705525474095,51.497145757042155,3.3012916348833965,81.0686879356889,12.449878127032525,75.67607012454738,63.44478556303573,94.09831484313608,49.198493616996224,94.73848268074723,53.76566637510737
3,0.2721458643293518,105.39876466401947,84.74573396420182,24.52408386716323,79.0631085954391,17.418146196022604,44.616783454439954,19.33360373510389,11.42615412522914,41.40019322902069,64.25627393868189,59.447010246544075,20.81952114324388,28.01629905567644,20.11772485874447,64.77264079175004
3,0.27150417617486616,65.84348362348777,58.7152180743422,92.03767385296436,32.978742672491094,21.449700120475935,12.074546426117115,3.2803375550953757,28.928432095791955,11.21882819758223,68.71821819120845,55.35846626528405,94.09831484313608,55.75045915694304,98.34441225060921,62.46355128962275
3,0.2721515097951603,9.138030226228134,53.08268205661045,86.15055771658922,80.16456285576386,19.95616227296123,90.23174249346445,127.3912719003807,43.17957053269601,34.40395324411909,73.81415257849777,67.86881112622157,61.96889871033225,70.00102482481174,113.7024905601906,60.849182465603185
3,0.272200049617646,8.143227876692494,15.230115895530918,80.77893387396614,53.141651426418626,13.067601679721738,26.996310807460844,91.99436351575187,68.68910843966552,59.278676565419325,35.048987673584975,44.00198226943097,38.78984273070694,98.99130317517476,24.808362624063772,30.78654115062263
3,0.2722151603128665,53.03262503429821,16.036685318676884,21.43352122922978,70.21323569562436,14.214475225845646,27.328063257244168,84.14945111416073,10.012145159985346,68.78180607104571,55.51580511620452,78.82815900072544,36.24602634907229,79.74999706632582,23.401971937612828,61.45755967503675
3,0.27213463921199343,83.6651602761864,15.215448537379604,71.82503601007372,20.695014131968264,70.65310935366784,39.2813500976402,81.13671467663949,81.0686879356889,12.449878127032525,29.170301857820892,44.7093735107465,5.470848976134258,89.80740961113607,94.73848268074723,53.76566637510737
4,0.27128820454001884,63.220130190583596,15.215448537379604,48.49979974495156,109.41394560742287,22.96306116435234,39.2813500976402,3.3012916348833965,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,12.921064966357596,89.80740961113607,89.7856684147738,29.52893980427541
4,0.27212690298007153,82.84771703606157,55.09211160668669,67.7183632947408,32.978742672491094,22.817731091833895,12.074546426117115,57.384319210748735,27.625616704655034,11.926696550208662,69.41010737021297,61.28300392328604,13.618754193018438,58.68236660370566,97.36656013316271,44.96882777467761
4,0.2721846098339502,65.84348362348777,58.7152180743422,65.85581141130801,61.44602326577551,2.9486621181772352,23.839308323095832,50.183642807351156,9.917815570628386,83.33885452254617,32.68079705954952,46.70144181014092,56.45208420284817,23.121480388544153,27.84037432657935,16.118328702515168
4,0.2721251472311435,7.906665901912641,12.042221481400322,20.332985634294122,86.54267072235015,11.391748123864758,90.7785989490411,19.720543454341055,52.25593703804493,36.44825547036531,42.49197855512034,43.36187612815967,58.095361786041266,71.67697633632238,23.30876008751383,56.482794652268836
4,0.2721686811512023,93.73528969421096,55.13560537251105,84.90835493142437,60.02858255278352,24.25144787949556,27.109017120432306,118.942329835708,12.120929888629703,7.132274281306828,76.13316196412876,72.1008979451459,35.0558918411378,92.26362103242376,88.87321386313208,58.83847040939075
4,0.27213631008799954,105.39876466401947,66.32030850757694,63.723144330614616,79.0631085954391,34.024933997273386,25.248247834549087,19.33360373510389,10.947516514184043,14.693408540960649,64.25627393868189,59.447010246544075,56.541588263495,54.20253228049608,20.85469722969506,64.77264079175004
4,0.2721488254369814,111.56886849207856,15.215448537379604,48.49979974495156,109.41394560742287,22.96306116435234,46.735489028103814,20.701084817007672,10.87589853231955,47.858397107626786,29.170301857820892,66.882174093628,37.83084812642916,89.80740961113607,21.627906891043118,29.52893980427541
4,0.27148384010755267,78.0056241287899,53.84405479591385,97.64000458230319,28.396305146388453,21.449700120475935,12.074546426117115,2.8219097283890706,87.37444289025022,11.926696550208662,69.41010737021297,56.40579533865196,94.09831484313608,49.198493616996224,94.73848268074723,54.89988315445903
4,0.27214782159544393,8.604763695238493,59.57529531463649,26.04142588023662,67.49122182647521,31.72844895270807,46.735489028103814,20.701084817007672,10.87589853231955,88.84430168440267,37.48522363506154,43.47806083862669,38.206090569118295,28.337826138187154,24.150005108488326,35.31191292602996
4,0.272069343620508,83.6651602761864,22.102702167345505,29.620056697298182,109.41394560742287,25.008705525474095,25.563313112484956,11.190292235679637,81.0686879356889,12.449878127032525,75.67607012454738,43.47806083862669,94.09831484313608,95.12539213875573,24.150005108488326,53.76566637510737
4,0.271685022870749,29.847394655720652,55.58496301613772,48.49979974495156,22.71706030465682,22.96306116435234,23.839308323095832,3.3012916348833965,54.15153386892555,47.858397107626786,67.01713094615802,69.65635136502493,41.27769222964517,89.80740961113607,89.7856684147738,29.52893980427541
4,0.271276655788832,63.220130190583596,15.215448537379604,48.49979974495156,70.21323569562436,14.214475225845646,27.328063257244168,3.3012916348833965,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,36.24602634907229,79.74999706632582,89.7856684147738,61.45755967503675
4,0.2721867327589735,82.84771703606157,55.58496301613772,93.53439892015945,22.71706030465682,22.10255776267979,12.074546426117115,116.93134660230298,87.21787224310933,11.926696550208662,69.41010737021297,69.65635136502493,41.27769222964517,90.8154468131312,94.73848268074723,62.46355128962275
4,0.27189710348364865,78.0056241287899,53.84405479591385,80.77893387396614,28.396305146388453,13.067601679721738,26.996310807460844,2.8219097283890706,87.37444289025022,13.752842685803458,35.048987673584975,44.00198226943097,38.78984273070694,98.99130317517476,24.808362624063772,30.78654115062263
4,0.27219436952648685,8.604763695238493,22.102702167345505,21.813847559414125,67.49122182647521,31.72844895270807,39.2813500976402,81.13671467663949,81.0686879356889,12.449878127032525,37.48522363506154,43.47806083862669,5.470848976134258,95.12539213875573,24.150005108488326,35.31191292602996
4,0.2717805527516992,8.604763695238493,22.102702167345505,48.49979974495156,67.49122182647521,31.72844895270807,25.563313112484956,3.3012916348833965,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,12.921064966357596,95.12539213875573,24.150005108488326,35.31191292602996
4,0.27219767176548076,105.39876466401947,84.74573396420182,80.77893387396614,79.0631085954391,17.418146196022604,44.616783454439954,91.99436351575187,68.68910843966552,59.278676565419325,64.25627393868189,44.00198226943097,38.78984273070694,28.01629905567644,24.808362624063772,64.77264079175004
4,0.2722356026577018,8.070987063716306,13.799829046423117,93.53439892015945,22.71706030465682,22.10255776267979,23.839308323095832,116.93134660230298,54.15153386892555,38.85712136251973,67.01713094615802,69.65635136502493,60.684666754452394,90.8154468131312,25.99956535612116,58.833496323097464
4,0.2722104547387965,29.847394655720652,55.58496301613772,93.53439892015945,22.71706030465682,22.10255776267979,23.839308323095832,91.99436351575187,54.15153386892555,59.278676565419325,35.048987673584975,69.65635136502493,41.27769222964517,98.99130317517476,24.808362624063772,69.44456298605199
4,0.2721260662450858,111.56886849207856,55.874547653829666,65.85581141130801,67.62723328990926,13.835708088513693,22.090450141588903,20.701084817007672,10.87589853231955,36.626882870753704,40.070870364732535,46.70144181014092,37.83084812642916,28.337826138187154,22.469624716088052,76.68503136721002
5,0.271276655788832,63.220130190583596,15.215448537379604,48.49979974495156,70.21323569562436,14.214475225845646,27.328063257244168,3.3012916348833965,97.02923901633876,47.858397107626786,29.170301857820892,1.512874630174058,36.24602634907229,79.74999706632582,89.7856684147738,61.45755967503675
5,0.2721634481447373,84.34136030192593,51.2592001584867,79.97669652971827,63.88424644677274,22.459644135585243,27.356132140375024,120.40864247840281,10.829138153926838,12.164850860830832,59.96541080018977,74.64194416801533,31.446731325322148,92.23392621482985,96.16396463475864,51.166039578813546
5,0.2713806227107969,55.78468471532198,50.788088154643496,46.118708028029666,22.304430393339157,22.839632077141978,47.18413155222146,3.8447716770816394,49.465309147280756,38.89705775322547,28.967864804396527,1.4283048944867012,42.388105249667674,74.1280094618234,88.80773594735716,30.937086878580786
5,0.2713116384234037,63.220130190583596,55.58496301613772,48.49979974495156,22.71706030465682,14.214475225845646,27.328063257244168,3.3012916348833965,54.15153386892555,47.858397107626786,67.01713094615802,1.512874630174058,41.27769222964517,79.74999706632582,89.7856684147738,61.45755967503675
5,0.2721542465354274,82.84771703606157,55.09211160668669,20.332985634294122,32.978742672491094,22.817731091833895,90.7785989490411,19.720543454341055,27.625616704655034,36.44825547036531,69.41010737021297,43.36187612815967,58.095361786041266,58.68236660370566,23.30876008751383,44.96882777467761
