time,position_x,position_y,position_z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
6.3500000000000005,1.9790442122743765,-0.15846458054167806,0.0,0.0,0.0,-0.10468990601366975,0.9945049136650446,0.5134038275464465,0.0,0.0,0.0,0.0,0.0905137442116497
6.36,1.9842768968092697,-0.15958034669744375,0.0,0.0,0.0,-0.10490242722461518,0.9944825190496408,0.5352003540588683,0.0,0.0,0.0,0.0,-0.0431090746330421
6.37,1.9893272185097906,-0.1606634885106014,0.0,0.0,0.0,-0.10561931940237286,0.9944066350943754,0.5105945716106685,0.0,0.0,0.0,0.0,-0.14311791391534992
6.38,1.994362906410674,-0.16175238488962362,0.0,0.0,0.0,-0.10649148932372202,0.9943136120734818,0.5245778179005404,0.0,0.0,0.0,0.0,-0.1786139249224758
6.390000000000001,1.9989143422809172,-0.1627475892872953,0.0,0.0,0.0,-0.10774343969058522,0.9941787318445034,0.5118656387611639,0.0,0.0,0.0,0.0,-0.2776732836900596
6.4,2.0037120664594004,-0.16380658778506405,0.0,0.0,0.0,-0.10863133980250493,0.994082105242124,0.4914279697813244,0.0,0.0,0.0,0.0,-0.17860115694547504
6.41,2.008486704651436,-0.1648656500087714,0.0,0.0,0.0,-0.10901814327833971,0.9940397599875392,0.4891648022252813,0.0,0.0,0.0,0.0,-0.07780407180863781
6.42,2.013057531357219,-0.1658803098532865,0.0,0.0,0.0,-0.1090001050641249,0.9940417379848099,0.46564912583561024,0.0,0.0,0.0,0.0,0.003953266008704228
6.43,2.0182049488574596,-0.16702078291302166,0.0,0.0,0.0,-0.10873891545766023,0.9940703437075252,0.5313147170261203,0.0,0.0,0.0,0.0,0.0529579480679825
6.44,2.0227801653034896,-0.16803032953510208,0.0,0.0,0.0,-0.10825666195880262,0.9941229774774725,0.5162733402188915,0.0,0.0,0.0,0.0,0.10573362587544974
6.45,2.027634205691218,-0.16910390201225745,0.0,0.0,0.0,-0.10873460171373076,0.9940708147086735,0.5080406800194165,0.0,0.0,0.0,0.0,-0.0982650523952364
6.46,2.032682278799696,-0.17022930601703468,0.0,0.0,0.0,-0.10970582304974645,0.9939640996061635,0.51085267409846,0.0,0.0,0.0,0.0,-0.1944057996109505
6.47,2.0379208187306355,-0.1713909275282901,0.0,0.0,0.0,-0.10861963315462196,0.9940833829901904,0.5380554785282147,0.0,0.0,0.0,0.0,0.2200770615490541
6.48,2.042567934808771,-0.17241196622447927,0.0,0.0,0.0,-0.10779909809850159,0.9941726899300192,0.5103474758756441,0.0,0.0,0.0,0.0,0.14967295215600124
6.49,2.0483188193486517,-0.17367774301877378,0.0,0.0,0.0,-0.1082808954014619,0.9941203385959435,0.5413324124911475,0.0,0.0,0.0,0.0,-0.1096239265302258
6.5,2.053450743279289,-0.17481367774658085,0.0,0.0,0.0,-0.10884832749198817,0.9940583675229553,0.5303849389283518,0.0,0.0,0.0,0.0,-0.12284781608435735
6.51,2.0585570888490703,-0.17594799526100927,0.0,0.0,0.0,-0.10899455728578762,0.994042346063801,0.5078901067311057,0.0,0.0,0.0,0.0,0.06648134825400123
6.5200000000000005,2.063002432904574,-0.17693359324190697,0.0,0.0,0.0,-0.10895300341137373,0.9940469017876097,0.49182871815692,0.0,0.0,0.0,0.0,-0.06955816145930728
6.53,2.067746843338139,-0.17799064567863737,0.0,0.0,0.0,-0.10963908387538854,0.9939714582998631,0.4988062554394839,0.0,0.0,0.0,0.0,-0.20848123553507558
6.54,2.072615131216183,-0.17908785869380592,0.0,0.0,0.0,-0.11108722721508271,0.9938106596126175,0.477901317541701,0.0,0.0,0.0,0.0,-0.3591813912895572
6.55,2.0775834026743594,-0.1802193795767435,0.0,0.0,0.0,-0.11151591133783408,0.9937626477714889,0.5447590140410422,0.0,0.0,0.0,0.0,0.18395897491512847
6.5600000000000005,2.0825250941745828,-0.18133745867068268,0.0,0.0,0.0,-0.11099553969419998,0.993820904448956,0.474210628993989,0.0,0.0,0.0,0.0,0.024045087617431404
6.57,2.08739322343866,-0.18243814039576417,0.0,0.0,0.0,-0.11095926138753744,0.9938249555692206,0.5171957120696348,0.0,0.0,0.0,0.0,-0.0068698312363849115
6.58,2.0921986384633637,-0.18352821031174144,0.0,0.0,0.0,-0.11165211728578729,0.9937473508490454,0.476117278612634,0.0,0.0,0.0,0.0,-0.2720939512102151
6.59,2.0968152089763286,-0.18458575223385443,0.0,0.0,0.0,-0.11237643403222432,0.9936657068988659,0.4583399046800501,0.0,0.0,0.0,0.0,-0.0107461987543163
6.6000000000000005,2.1008645488705437,-0.18551618676600246,0.0,0.0,0.0,-0.11289731695410041,0.9936066574338938,0.48108841800852925,0.0,0.0,0.0,0.0,-0.20148437236661865
6.61,2.1056202823621333,-0.18661793876896296,0.0,0.0,0.0,-0.11375476721153047,0.9935088589611807,0.4828725835781096,0.0,0.0,0.0,0.0,-0.1341070918183314
6.62,2.110268684542653,-0.1877018980265358,0.0,0.0,0.0,-0.11450984674181712,0.9934221127412814,0.4746250228125084,0.0,0.0,0.0,0.0,-0.1707097654877651
6.63,2.1147073366573257,-0.18874351910830303,0.0,0.0,0.0,-0.11506067112600936,0.9933584659452118,0.4377341002968615,0.0,0.0,0.0,0.0,-0.05106994761077267
6.640000000000001,2.119249364394528,-0.1898133473382352,0.0,0.0,0.0,-0.1155988906762276,0.9932959756622405,0.4896098833494877,0.0,0.0,0.0,0.0,-0.1649076642709742
6.65,2.123462001318573,-0.19081161821522236,0.0,0.0,0.0,-0.11616534793049817,0.9932298885000403,0.4845125019496034,0.0,0.0,0.0,0.0,-0.08379764684874316
6.66,2.128341961362629,-0.19197209951233946,0.0,0.0,0.0,-0.11656603002734953,0.9931829441901254,0.510847061655842,0.0,0.0,0.0,0.0,-0.0778858700968925
6.67,2.1332002029399355,-0.19313399706784967,0.0,0.0,0.0,-0.11746130632910438,0.9930774574088359,0.4935489899197235,0.0,0.0,0.0,0.0,-0.2835169698309492
6.68,2.1379771528705147,-0.19428637502200535,0.0,0.0,0.0,-0.11798963412044965,0.9930148267522307,0.4856786983731817,0.0,0.0,0.0,0.0,0.07497430502730684
6.69,2.1429470242684285,-0.195484297861451,0.0,0.0,0.0,-0.11815536437415759,0.9929951206245184,0.5366444005507947,0.0,0.0,0.0,0.0,-0.14266476146839607
6.7,2.1478104878808217,-0.19666198768847526,0.0,0.0,0.0,-0.11850804786413459,0.992953091838353,0.4666363636062276,0.0,0.0,0.0,0.0,0.0003916269823913965
6.71,2.15236377137828,-0.19776665328153523,0.0,0.0,0.0,-0.11893297569142439,0.9929022822541007,0.48027995085822933,0.0,0.0,0.0,0.0,-0.1725659315538389
6.72,2.1571241716144387,-0.19892931022183646,0.0,0.0,0.0,-0.11960178336056368,0.9928219442663887,0.4811195194960078,0.0,0.0,0.0,0.0,-0.0862839431539039
6.73,2.1612048602470897,-0.19993214836831943,0.0,0.0,0.0,-0.12053190629158178,0.9927094473870032,0.47089203375421085,0.0,0.0,0.0,0.0,-0.3084891486202377
6.74,2.165808343437243,-0.20107781286890444,0.0,0.0,0.0,-0.12200924809667052,0.992528961782602,0.4647969977948369,0.0,0.0,0.0,0.0,-0.2734685776463484
6.75,2.170463164214449,-0.20224716469342,0.0,0.0,0.0,-0.12281109946558179,0.9924300649370846,0.5000819174361344,0.0,0.0,0.0,0.0,-0.05263730913109821
6.76,2.1753672477257835,-0.20348517198863786,0.0,0.0,0.0,-0.12369923631007948,0.992319755130399,0.5118243230123544,0.0,0.0,0.0,0.0,-0.3061463756651192
6.7700000000000005,2.1802590948111984,-0.20473653268166325,0.0,0.0,0.0,-0.12533547691463665,0.9921144158746122,0.4931796894641515,0.0,0.0,0.0,0.0,-0.3492146360013889
6.78,2.185382160940853,-0.2060630417219752,0.0,0.0,0.0,-0.12647035401096568,0.9919703869020043,0.5596462422496131,0.0,0.0,0.0,0.0,-0.1086455243595784
6.79,2.190619911752179,-0.20742796396616778,0.0,0.0,0.0,-0.12751524020115645,0.9918366075510726,0.522806523957614,0.0,0.0,0.0,0.0,-0.3094085503728638
6.8,2.1949881808666247,-0.20857743199247306,0.0,0.0,0.0,-0.12845045896453017,0.9917159268395425,0.4932431519554697,0.0,0.0,0.0,0.0,-0.1345143909158997
6.8100000000000005,2.1997360990244803,-0.20983226666145574,0.0,0.0,0.0,-0.12888207962580628,0.9916599263020793,0.4831182226748442,0.0,0.0,0.0,0.0,-0.0391461304423054
6.82,2.204281138097745,-0.21103585171387423,0.0,0.0,0.0,-0.12917365077451343,0.9916219883902011,0.4622085078336181,0.0,0.0,0.0,0.0,-0.0787769599495729
6.83,2.2086776216235484,-0.21220380323093807,0.0,0.0,0.0,-0.12955804777494184,0.9915718386229537,0.4622085078336181,0.0,0.0,0.0,0.0,-0.0787769599495729
6.84,2.2132809162308607,-0.21342740254556022,0.0,0.0,0.0,-0.12952620741513687,0.9915759988979056,0.4710101825540457,0.0,0.0,0.0,0.0,0.0076041059460381
6.8500000000000005,2.2180066640221217,-0.21468832527711507,0.0,0.0,0.0,-0.13015577576856416,0.9914935550824133,0.4981568845601272,0.0,0.0,0.0,0.0,-0.1297578778072508
6.86,2.2225826162102287,-0.21591186813713364,0.0,0.0,0.0,-0.13029735691791156,0.9914749611173203,0.5292483370909391,0.0,0.0,0.0,0.0,-0.029499492488474
6.87,2.227622178614177,-0.2172775324602238,0.0,0.0,0.0,-0.13252619524575257,0.9911794996971559,0.5103498989203609,0.0,0.0,0.0,0.0,-0.4501747533335084
6.88,2.232405811591826,-0.21857724167542622,0.0,0.0,0.0,-0.13216946589804224,0.9912271341550312,0.5002620644675386,0.0,0.0,0.0,0.0,0.0741053972528127
6.890000000000001,2.237226552213627,-0.2199000276153746,0.0,0.0,0.0,-0.13396613258577167,0.9909859104195775,0.4919159851666938,0.0,0.0,0.0,0.0,-0.3603622929431064
6.9,2.242743057738198,-0.22142391359290287,0.0,0.0,0.0,-0.13448052288279805,0.990916236992138,0.5761427175922865,0.0,0.0,0.0,0.0,-0.1045124423883966
6.91,2.247776104870767,-0.22282136299733524,0.0,0.0,0.0,-0.13517302141087492,0.9908220080852146,0.5269433500728572,0.0,0.0,0.0,0.0,-0.1410915155159821
6.92,2.2520711277008734,-0.2240194695409038,0.0,0.0,0.0,-0.13574287556664094,0.9907441000213029,0.48729472719217287,0.0,0.0,0.0,0.0,-0.1250893178381312
6.93,2.2573068307654545,-0.22548116195371218,0.0,0.0,0.0,-0.1356903318536792,0.9907512976633361,0.5535929388766936,0.0,0.0,0.0,0.0,0.0108020418890047
6.94,2.2624923608716303,-0.2269400798925905,0.0,0.0,0.0,-0.13705338994672744,0.9905636604944766,0.5290856064517185,0.0,0.0,0.0,0.0,-0.2742583495835406
6.95,2.2677443054766258,-0.22843241714152487,0.0,0.0,0.0,-0.13829478469209247,0.9903911096298345,0.5456294356156233,0.0,0.0,0.0,0.0,-0.2504057649884686
6.96,2.27280150817927,-0.229881832519082,0.0,0.0,0.0,-0.13937663147604604,0.9902394417800873,0.5305196928602212,0.0,0.0,0.0,0.0,-0.2203287647746117
6.97,2.277494668851374,-0.23123727631808474,0.0,0.0,0.0,-0.14036550138475604,0.9900997551943688,0.48367614900770867,0.0,0.0,0.0,0.0,-0.19580269784873017
6.98,2.2826096913152667,-0.2327130706175146,0.0,0.0,0.0,-0.13985916985739008,0.9901714055637584,0.5348248815595706,0.0,0.0,0.0,0.0,0.10233177906065584
6.99,2.286832345832841,-0.23393428240564113,0.0,0.0,0.0,-0.1404404936664403,0.990089120955291,0.4898598320182811,0.0,0.0,0.0,0.0,-0.1308578038269234
7.0,2.291416544496795,-0.23526274009667067,0.0,0.0,0.0,-0.14060633725143626,0.9900655826259803,0.4774145339925661,0.0,0.0,0.0,0.0,-0.0333725651522513
7.01,2.296377134771483,-0.2367004537673388,0.0,0.0,0.0,-0.1405734993389428,0.9900702456297549,0.5177131391251513,0.0,0.0,0.0,0.0,0.0067186169330958
7.0200000000000005,2.301578719960933,-0.23821068557950859,0.0,0.0,0.0,-0.14089799625954744,0.990024118213021,0.5362464831137309,0.0,0.0,0.0,0.0,-0.06488951283676771
7.03,2.3057723149431735,-0.23942930402679657,0.0,0.0,0.0,-0.14094078622935713,0.9900180275004475,0.4889978413948229,0.0,0.0,0.0,0.0,-0.0096793160328583
7.04,2.3106272855685055,-0.2408462891473444,0.0,0.0,0.0,-0.14170196704363217,0.9899093636978785,0.5009589140195463,0.0,0.0,0.0,0.0,-0.15281328834463392
7.05,2.315667068876533,-0.2423273227802683,0.0,0.0,0.0,-0.14266593856914897,0.9897708976661316,0.5293828570095463,0.0,0.0,0.0,0.0,-0.1961840777863753
7.0600000000000005,2.320496311811436,-0.2437525058351114,0.0,0.0,0.0,-0.14310082730449186,0.9897081150029069,0.5057474872936484,0.0,0.0,0.0,0.0,-0.0882690758146706
7.07,2.3252756850804963,-0.2451675347325961,0.0,0.0,0.0,-0.14353710048587312,0.9896449367243201,0.4966266530179397,0.0,0.0,0.0,0.0,-0.08782178499197647
7.08,2.330151546508804,-0.2466122003685453,0.0,0.0,0.0,-0.1435237917511533,0.989646866918319,0.5062413198550398,0.0,0.0,0.0,0.0,0.0026715818687093476
7.09,2.3350188999998887,-0.24805424076036817,0.0,0.0,0.0,-0.14351452066099,0.9896482113119089,0.5047090016543935,0.0,0.0,0.0,0.0,0.002272515684135482
7.1000000000000005,2.3393484390579453,-0.2493356847775823,0.0,0.0,0.0,-0.14334422678294437,0.9896728907473771,0.5034623701986282,0.0,0.0,0.0,0.0,0.03711433979114058
7.11,2.3443225086952837,-0.2508132770257845,0.0,0.0,0.0,-0.14405488104072522,0.9895696998455349,0.5224734515230227,0.0,0.0,0.0,0.0,-0.14466281455963234
7.12,2.3491429881526664,-0.2522552076318287,0.0,0.0,0.0,-0.1450714599541645,0.9894211776400744,0.5012422074268892,0.0,0.0,0.0,0.0,-0.20520115960215346
7.13,2.353313028833624,-0.2535151926670746,0.0,0.0,0.0,-0.14653968957993851,0.9892047790796678,0.4473085725547831,0.0,0.0,0.0,0.0,-0.3047798163417536
7.140000000000001,2.3583596367148165,-0.25504212345257443,0.0,0.0,0.0,-0.1463083169404102,0.9892390388554047,0.5232448458333252,0.0,0.0,0.0,0.0,0.054087875252989
7.15,2.3631205785371563,-0.2564808278130559,0.0,0.0,0.0,-0.14624248290422928,0.9892487736591666,0.4606032741264465,0.0,0.0,0.0,0.0,-0.028591210602201697
7.16,2.3676301887964857,-0.25784777006352094,0.0,0.0,0.0,-0.14690592070755087,0.9891504626584453,0.4969713041306739,0.0,0.0,0.0,0.0,-0.24049300154354986
7.17,2.372463154180012,-0.25932344181013134,0.0,0.0,0.0,-0.147743760337748,0.9890256725605432,0.49883106400826926,0.0,0.0,0.0,0.0,-0.08410201042891857
7.18,2.3766677223778827,-0.26061101598808784,0.0,0.0,0.0,-0.14814654783439915,0.9889654185956532,0.4860307269619044,0.0,0.0,0.0,0.0,-0.10164826456843626
7.19,2.381284557081594,-0.2620302203973019,0.0,0.0,0.0,-0.14873269189368918,0.9888774368903385,0.47412908052097025,0.0,0.0,0.0,0.0,-0.13356039093772046
7.2,2.3856893172961358,-0.2633918173951741,0.0,0.0,0.0,-0.14962239538717462,0.988743206908394,0.45706187305492035,0.0,0.0,0.0,0.0,-0.2285521847786449
7.21,2.390338882292227,-0.2648432746199665,0.0,0.0,0.0,-0.15119273731074678,0.9885042981270399,0.5081718732880312,0.0,0.0,0.0,0.0,-0.3991414006671754
7.22,2.3953255205776878,-0.2664185851476956,0.0,0.0,0.0,-0.15260225903220104,0.9882876845840448,0.5230697607715917,0.0,0.0,0.0,0.0,-0.1632268152183967
7.23,2.400328821062388,-0.2680088694188221,0.0,0.0,0.0,-0.15351497821190133,0.9881463179300318,0.547547916992287,0.0,0.0,0.0,0.0,-0.21265070491394983
7.24,2.4055280764084634,-0.2696719048762419,0.0,0.0,0.0,-0.15430493397851916,0.9880232724928263,0.5292335810822653,0.0,0.0,0.0,0.0,-0.1010577171956528
7.25,2.409979224603803,-0.27110174240566975,0.0,0.0,0.0,-0.15506775847218274,0.9879038330746336,0.5241116469120949,0.0,0.0,0.0,0.0,-0.2629570339379326
7.26,2.4146362128979475,-0.2726087735143153,0.0,0.0,0.0,-0.1559808143916272,0.9877600836402296,0.4675090766621751,0.0,0.0,0.0,0.0,-0.10905047437114865
7.2700000000000005,2.419204719532016,-0.27409238513172335,0.0,0.0,0.0,-0.1564848746631917,0.9876803551560086,0.4757395383718327,0.0,0.0,0.0,0.0,-0.09792046748128003
7.28,2.423639629132773,-0.27553770105431435,0.0,0.0,0.0,-0.15700903968803787,0.9875971640358772,0.4739261789450754,0.0,0.0,0.0,0.0,-0.11782553351120795
7.29,2.4285504102013893,-0.2771464717583072,0.0,0.0,0.0,-0.1579278325987989,0.9874506534628407,0.5329732106707573,0.0,0.0,0.0,0.0,-0.2448952257798687
7.3,2.4335133995670075,-0.2787868191344294,0.0,0.0,0.0,-0.15933812171101575,0.9872240690026504,0.522519171135465,0.0,0.0,0.0,0.0,-0.3310879350100302
7.3100000000000005,2.438447475897066,-0.28043383643363906,0.0,0.0,0.0,-0.1606251338815594,0.987015483124953,0.5229884354575804,0.0,0.0,0.0,0.0,-0.19363337357557725
7.32,2.443283500137931,-0.28205783880582785,0.0,0.0,0.0,-0.1614805227236709,0.9868758984607331,0.4853933090033587,0.0,0.0,0.0,0.0,-0.1505223296415104
7.33,2.4472681517946433,-0.28340202789136254,0.0,0.0,0.0,-0.1621054994165235,0.9867734318545329,0.4611212469447614,0.0,0.0,0.0,0.0,-0.13363830766702944
7.34,2.452089484864725,-0.2850347809970586,0.0,0.0,0.0,-0.16263029373256768,0.9866870765916427,0.5440802806062125,0.0,0.0,0.0,0.0,-0.0765605822548423
7.3500000000000005,2.4571321937413866,-0.2867491817006316,0.0,0.0,0.0,-0.16343580206949293,0.9865539696874672,0.5326725367207414,0.0,0.0,0.0,0.0,-0.2516330655002507
7.36,2.4620284826090013,-0.2884262963963944,0.0,0.0,0.0,-0.16445540570280448,0.986384517727279,0.5069847308935895,0.0,0.0,0.0,0.0,-0.16236082773284785
7.37,2.4669276697041096,-0.2901106025333951,0.0,0.0,0.0,-0.1647721618852285,0.9863316554617395,0.5138148218727656,0.0,0.0,0.0,0.0,0.034601281328583
7.38,2.4711538949784377,-0.2915628678110265,0.0,0.0,0.0,-0.1648091716964343,0.9863254720659806,0.486447019738186,0.0,0.0,0.0,0.0,-0.061237298962738766
7.390000000000001,2.4761590421408206,-0.29328472611106626,0.0,0.0,0.0,-0.1648676117688837,0.9863157053038907,0.5664719677578729,0.0,0.0,0.0,0.0,0.0380355813239119
7.4,2.481041071031746,-0.2949668102650795,0.0,0.0,0.0,-0.16557893081729058,0.9861965380695225,0.47511860827090185,0.0,0.0,0.0,0.0,-0.3259339076441636
7.41,2.485687485489673,-0.2965850741790418,0.0,0.0,0.0,-0.16714392963614597,0.9859324977675674,0.5188995051534325,0.0,0.0,0.0,0.0,-0.3120098176602165
7.42,2.490579256826077,-0.2983067515873242,0.0,0.0,0.0,-0.16892205078163108,0.9856294116019743,0.4999451960944848,0.0,0.0,0.0,0.0,-0.3993190573648521
7.43,2.494832373829261,-0.2998188190019954,0.0,0.0,0.0,-0.17016615547699984,0.9854153823542787,0.4962384483488528,0.0,0.0,0.0,0.0,-0.1840644699047191
7.44,2.499469985521833,-0.301474137034037,0.0,0.0,0.0,-0.17055073442777108,0.9853488960522521,0.4928988137956265,0.0,0.0,0.0,0.0,0.0244015390247409
7.45,2.5039114638825772,-0.30306085562881624,0.0,0.0,0.0,-0.17096382098301063,0.9852773068987997,0.4541840940362775,0.0,0.0,0.0,0.0,-0.191513221999099
7.46,2.5080604986197614,-0.3045483403055214,0.0,0.0,0.0,-0.17111207458526764,0.9852515684246204,0.4478336824780624,0.0,0.0,0.0,0.0,0.1226831106507704
7.47,2.5122133379025975,-0.3060308954866139,0.0,0.0,0.0,-0.1704476064372301,0.9853667365816943,0.4475465092723704,0.0,0.0,0.0,0.0,0.1368914445889068
7.48,2.517105460469252,-0.30778728401372063,0.0,0.0,0.0,-0.1718892313472607,0.9851162793640048,0.5073057542760587,0.0,0.0,0.0,0.0,-0.299863881443457
7.49,2.5219239124375936,-0.3095276901961665,0.0,0.0,0.0,-0.17262409132367248,0.9849877775151891,0.510867217571169,0.0,0.0,0.0,0.0,-0.1476382474290888
7.5,2.5269321385365404,-0.31133729316364894,0.0,0.0,0.0,-0.1724538574008385,0.9850175973020394,0.5326662462384438,0.0,0.0,0.0,0.0,0.0354097683871
7.51,2.531184507338888,-0.3128738863075752,0.0,0.0,0.0,-0.17252545345959333,0.9850050598177811,0.5066646242600826,0.0,0.0,0.0,0.0,-0.0165677960466002
7.5200000000000005,2.5360225462267194,-0.3146311359614453,0.0,0.0,0.0,-0.17359579143563322,0.9848169879768173,0.5095777335330938,0.0,0.0,0.0,0.0,-0.2176520905330569
7.53,2.540579325161231,-0.3162907924754209,0.0,0.0,0.0,-0.1738069004184549,0.9847797525989468,0.4889510837472416,0.0,0.0,0.0,0.0,-0.042815409103728
7.54,2.546007179001447,-0.31827821474001305,0.0,0.0,0.0,-0.17486726211150525,0.9845920156850688,0.5661284078782081,0.0,0.0,0.0,0.0,-0.21172145833028794
7.55,2.551144660216007,-0.32016908613362793,0.0,0.0,0.0,-0.17560314926363688,0.9844610365028209,0.5570005902799022,0.0,0.0,0.0,0.0,-0.1521011165277438
7.5600000000000005,2.5553010752232215,-0.32170803063330994,0.0,0.0,0.0,-0.1766341879989235,0.9842765684440196,0.4894994121968704,0.0,0.0,0.0,0.0,-0.2320384831984697
7.57,2.560097423029748,-0.3234875306676137,0.0,0.0,0.0,-0.1767239391706591,0.9842604580601187,0.514120455410129,0.0,0.0,0.0,0.0,-0.0181500806018573
7.58,2.564674014665225,-0.3251946268008675,0.0,0.0,0.0,-0.1778493422203228,0.984057727086384,0.4864375192015828,0.0,0.0,0.0,0.0,-0.2290320785396248
7.59,2.569438394539284,-0.3269811680955745,0.0,0.0,0.0,-0.17860746112974904,0.9839204051773022,0.5013205215778311,0.0,0.0,0.0,0.0,-0.15313743365094062
7.6000000000000005,2.57415561682705,-0.32876258537477254,0.0,0.0,0.0,-0.17988141471850852,0.9836883007090828,0.5087187000032299,0.0,0.0,0.0,0.0,-0.26132212862412607
7.61,2.578728329868604,-0.33050299007708744,0.0,0.0,0.0,-0.18115662941179383,0.9834542566108232,0.49011515991454374,0.0,0.0,0.0,0.0,-0.25954358144493067
7.62,2.5830022627593756,-0.3321386887841584,0.0,0.0,0.0,-0.18193696540191806,0.9833101946571129,0.45515294433590464,0.0,0.0,0.0,0.0,-0.15725859488850516
7.63,2.58733170683989,-0.33380161229897365,0.0,0.0,0.0,-0.18246219554952192,0.9832128690448882,0.5262987211616684,0.0,0.0,0.0,0.0,-0.1212351915011318
7.640000000000001,2.5920327914438586,-0.3356126717735169,0.0,0.0,0.0,-0.18295030127120185,0.983122162599848,0.49722651133454937,0.0,0.0,0.0,0.0,-0.09792637226969668
7.65,2.5967132006004072,-0.33742218443743627,0.0,0.0,0.0,-0.18356354201010353,0.9830078455781859,0.507606756046378,0.0,0.0,0.0,0.0,-0.1262040904432529
7.66,2.601576566465508,-0.3393088753376688,0.0,0.0,0.0,-0.1841187750924475,0.9829040014354136,0.5196241729261113,0.0,0.0,0.0,0.0,-0.1124017667565884
7.67,2.6060397639984196,-0.34104798621523635,0.0,0.0,0.0,-0.18491016567327168,0.9827554275252116,0.4722434198792867,0.0,0.0,0.0,0.0,-0.15778109093258963
7.68,2.610574843084719,-0.3428191218162319,0.0,0.0,0.0,-0.1851500560698918,0.982710259950017,0.49030548609434993,0.0,0.0,0.0,0.0,-0.04968237012132094
7.69,2.6146779190107923,-0.34442860850300094,0.0,0.0,0.0,-0.18604321443535868,0.9825415623842996,0.4922942473597255,0.0,0.0,0.0,0.0,-0.2030517736454239
7.7,2.6194786232222347,-0.3463162274670539,0.0,0.0,0.0,-0.18627569900599403,0.9824975134398631,0.5162229498474329,0.0,0.0,0.0,0.0,-0.0471468515676653
7.71,2.6240151591602388,-0.3481097778012732,0.0,0.0,0.0,-0.18740930121074645,0.9822819030135246,0.499432651507379,0.0,0.0,0.0,0.0,-0.2366831546462947
7.72,2.628889044387332,-0.3500480844839461,0.0,0.0,0.0,-0.18838176262497977,0.9820958767873386,0.5082702829875659,0.0,0.0,0.0,0.0,-0.1898398718778403
7.73,2.633387106914159,-0.3518419814999257,0.0,0.0,0.0,-0.18868144663110503,0.9820383441978598,0.4860035363813403,0.0,0.0,0.0,0.0,-0.06181037742443201
7.74,2.6381383828886236,-0.35374727632856406,0.0,0.0,0.0,-0.18981629188848756,0.981819624301963,0.5093074603878728,0.0,0.0,0.0,0.0,-0.2282831960301193
7.75,2.642255148792501,-0.3554038013967029,0.0,0.0,0.0,-0.19021230745929824,0.9817429793457896,0.5008868552701308,0.0,0.0,0.0,0.0,-0.0910592349564112
7.76,2.6468739418531024,-0.3572712272219529,0.0,0.0,0.0,-0.19116924571937371,0.9815570880660776,0.4977708631386897,0.0,0.0,0.0,0.0,-0.1954104819262765
7.7700000000000005,2.651241009566249,-0.35903519286551516,0.0,0.0,0.0,-0.1906287009211619,0.9816622110530713,0.4672137953558599,0.0,0.0,0.0,0.0,0.10980844628736049
7.78,2.6557000090781826,-0.36084334529443773,0.0,0.0,0.0,-0.19168492418592306,0.9814565077135232,0.4939022097781763,0.0,0.0,0.0,0.0,-0.2209099878362959
7.79,2.660398571152181,-0.3627544386754492,0.0,0.0,0.0,-0.19204029004792378,0.981387042274904,0.4981690310711604,0.0,0.0,0.0,0.0,-0.0676706898001333
7.8,2.6650494512661176,-0.3646554788986265,0.0,0.0,0.0,-0.1930479161418912,0.981189327852249,0.5050037280845983,0.0,0.0,0.0,0.0,-0.2070284409403694
7.8100000000000005,2.669221488528539,-0.3663716851355677,0.0,0.0,0.0,-0.19417603352233392,0.9809666967747804,0.4517770038583106,0.0,0.0,0.0,0.0,-0.2307917862688716
7.82,2.67318420162998,-0.3680118582739486,0.0,0.0,0.0,-0.19520876676588328,0.9807617115224003,0.4992777401809584,0.0,0.0,0.0,0.0,-0.2337689359243173
7.83,2.677701343718393,-0.36989044101708507,0.0,0.0,0.0,-0.19579175992505388,0.9806454949394015,0.4868408998436849,0.0,0.0,0.0,0.0,-0.007841461512472503
7.84,2.6822834998240714,-0.37180026220769286,0.0,0.0,0.0,-0.19654360022127354,0.9804950841119171,0.496357604310987,0.0,0.0,0.0,0.0,-0.304873315278866
7.8500000000000005,2.6870606244455133,-0.373805481252092,0.0,0.0,0.0,-0.19750473531055418,0.9803019326777566,0.5405785802436887,0.0,0.0,0.0,0.0,-0.08607410389013065
7.86,2.6917931326310867,-0.3757952693108166,0.0,0.0,0.0,-0.19767569805731003,0.9802674728807925,0.4854391238194984,0.0,0.0,0.0,0.0,0.014784012679011624
7.87,2.6962343128787816,-0.3776611469079057,0.0,0.0,0.0,-0.19748283123794186,0.9803063456659418,0.4749374141762633,0.0,0.0,0.0,0.0,0.0631333099680128
7.88,2.7002029399635177,-0.37932589890283075,0.0,0.0,0.0,-0.19723677515472382,0.9803558814019611,0.4908638240645035,0.0,0.0,0.0,0.0,0.05123091191411765
7.890000000000001,2.7047957265312355,-0.38125101021985064,0.0,0.0,0.0,-0.1972015515932495,0.980362967476543,0.4974330631277,0.0,0.0,0.0,0.0,-0.0373727549495245
7.9,2.7096500872726224,-0.3832909858360708,0.0,0.0,0.0,-0.19788608603745145,0.980225023388397,0.5521427488876968,0.0,0.0,0.0,0.0,-0.2409206810603049
