msg_timestamp,receive_timestamp,system_timestamp_ns,orientation_x,orientation_y,orientation_z,orientation_w,angular_velocity_x,angular_velocity_y,angular_velocity_z,linear_acceleration_x,linear_acceleration_y,linear_acceleration_z
15.295,1765500280.3305485,1765500280330553140,-3.228132379952743e-06,2.596177531982558e-08,-2.990530117378404e-10,0.9999999999947892,-0.0002386718947957696,-0.0013134128595453933,-0.0036327191620437274,-0.020911213407366167,-0.017763151463888138,9.778748255932213
15.3,1765500280.335851,1765500280335856403,-3.2281323802350294e-06,2.596177368061401e-08,-2.990530117513929e-10,0.9999999999947892,0.0024799300981222525,-0.0017810190944065503,-0.0011935976011248134,0.0723186095528073,-0.0281286848763438,9.846413980231178
15.305,1765500280.34064,1765500280340648714,-3.228132383589824e-06,2.596177204148372e-08,-2.9905301205632477e-10,0.9999999999947892,-0.00044442780974931296,-0.0014263265237744007,0.004163763047547679,-0.02680526778656783,-0.004015941812061508,9.813510188105344
15.31,1765500280.3459685,1765500280345973075,-3.228132380799678e-06,2.5961776547218402e-08,-2.990530117920505e-10,0.9999999999947892,-0.0018105041663142927,0.001323119000358105,-0.0018734928669453348,-0.016714799606607687,0.019501959152144747,9.894051045083057
15.315,1765500280.3513515,1765500280351356486,-3.2281323810817765e-06,2.5961774908298223e-08,-2.990530117920505e-10,0.9999999999947892,0.0046505667464252585,0.00012653632802624563,-0.003224859257866016,-0.01122461796558815,0.051727857834745,9.84955246260158
15.32,1765500280.3564734,1765500280356478123,-3.2281323813640858e-06,2.5961773269120534e-08,-2.9905301181915554e-10,0.9999999999947892,0.0012854192772288743,0.001690993849630085,-0.0012483386278571834,0.028996966967462814,-0.009245196263526293,9.794362779928251
15.325,1765500280.3613558,1765500280361360010,-3.22813238164649e-06,2.596177470241595e-08,-2.990530118462606e-10,0.9999999999947892,-0.002330106465713156,0.00033132186380920134,-0.0023165450782466892,-0.04843043029962178,0.0053290132351721115,9.70654445420949
15.33,1765500280.3666103,1765500280366617945,-3.228132378856344e-06,2.596177613575884e-08,-2.990530115684338e-10,0.9999999999947892,0.0010681365925445101,-9.597516896371687e-05,0.0010727715550216093,-0.032589715466235104,0.019351494371750644,9.80634531873256
15.335,1765500280.3715847,1765500280371589892,-3.22813237913855e-06,2.5961774496737008e-08,-2.9905301159553884e-10,0.9999999999947892,0.004136507769740129,0.002320214439613969,0.0011360704442838136,-0.029652453136533242,-0.028125970328773328,9.78382105738044
15.34,1765500280.3765194,1765500280376525311,-3.2281323794209774e-06,2.596177593001887e-08,-2.990530116226439e-10,0.9999999999947892,0.006970867850422263,0.0004952325655119065,0.00029749024927253905,-0.021159751700835314,0.047652012876110574,9.875978901738922
15.345,1765500280.3813736,1765500280381377319,-3.2281323827756924e-06,2.5961774290997003e-08,-2.9905301191402323e-10,0.9999999999947892,5.3153796234513196e-05,0.0009587593253845278,0.002400387633008646,0.006209085123783674,-0.02190670764787538,9.852289986870652
15.35,1765500280.3866487,1765500280386653520,-3.228132383057964e-06,2.5961772651819317e-08,-2.9905301192757576e-10,0.9999999999947892,-0.004722905902865159,-0.0015680090415489541,0.003506769635153587,0.02359511176115836,0.03754194835494804,9.78671214319902
15.355,1765500280.39151,1765500280391513867,-3.228132380267817e-06,2.5961777157581106e-08,-2.990530116633015e-10,0.9999999999947892,0.0033330635843616474,-0.0011232716746464313,-0.001876209238955497,-0.010421301043442356,-0.06647577114440524,9.705928838120075
15.36,1765500280.3965273,1765500280396531104,-3.2281323805499567e-06,2.5961775518694802e-08,-2.99053011676854e-10,0.9999999999947892,-0.0017496624982345607,0.0005472368192976967,-0.0017896489307631317,-0.021739537290679987,-0.0002249036776711735,9.883347765515607
15.365,1765500280.4018464,1765500280401852371,-3.228132380832238e-06,2.5961773879469682e-08,-2.9905301170395906e-10,0.9999999999947892,0.00013779029485847666,-0.001464286561485868,-0.0009048326677679044,-0.052583248822381704,0.0069504450360761754,9.783643127627574
15.37,1765500280.4067447,1765500280406748629,-3.2281323811146558e-06,2.596177224019712e-08,-2.990530117107353e-10,0.9999999999947892,-0.0012247192652119867,0.0008225568761638848,0.002288868839784241,-0.040038302631777364,0.030688275327944825,9.713475985579281
15.375,1765500280.4118965,1765500280411908879,-3.228132378324468e-06,2.5961776746094436e-08,-2.99053011419356e-10,0.9999999999947892,-0.003235736156742093,0.0011248072691501959,0.0036268372714672492,-0.03746023893385392,-0.013642530609392379,9.786993440901442
15.38,1765500280.4173176,1765500280417325005,-3.2281323816791604e-06,2.596177510712678e-08,-2.990530117378404e-10,0.9999999999947892,-0.002148090669323257,-0.0039043153353730264,-0.004723775310439265,-0.023873108228760247,-0.006918909339698613,9.796261170684337
15.385,1765500280.4220674,1765500280422071265,-3.228132381961457e-06,2.5961773467928762e-08,-2.990530117717217e-10,0.9999999999947892,-0.0025827870199969937,-0.0006476920919471623,-0.0002835819862263711,-0.046007068615018736,0.01003791776775974,9.671871553288048
15.39,1765500280.4271555,1765500280427159082,-3.2281323822438447e-06,2.596177490120385e-08,-2.990530117852742e-10,0.9999999999947892,-0.001671375926746137,0.0012214547026356693,0.005109628184183737,-0.01823591617628274,-0.10662201914331698,9.764064138017556
15.395,1765500280.4321365,1765500280432140159,-3.2281323825260587e-06,2.596177326214814e-08,-2.99053011805603e-10,0.9999999999947892,0.0007471112166987143,-0.0019416926840165386,-0.0021046190995349223,-0.032795872434577406,0.040808491500057456,9.819591356955595
15.4,1765500280.437469,1765500280437473669,-3.228132379735854e-06,2.5961774695423266e-08,-2.990530115277762e-10,0.9999999999947892,-0.002846929471757445,-0.0013845074377607644,0.0025836812450566976,0.029343126096074576,0.079566908102377,9.83714737989277
15.405,1765500280.4423246,1765500280442329252,-3.228132380018116e-06,2.5961776128874543e-08,-2.9905301154132874e-10,0.9999999999947892,0.0049508277172855405,-0.005865807919782636,-0.0006406908956146041,-0.013626287480218532,0.013398786059194218,9.792503118937105
15.41,1765500280.4472008,1765500280447205051,-3.228132380300434e-06,2.5961774489751064e-08,-2.99053011548105e-10,0.9999999999947892,0.0007135544275306596,-0.00176140302177535,0.0028035077446934864,-0.08336506908769863,0.08747336853255279,9.850399633975474
15.415,1765500280.4526381,1765500280452642861,-3.2281323805827292e-06,2.5961772850559825e-08,-2.990530115684338e-10,0.9999999999947892,0.002721562351337467,-0.0018524123205008803,0.0019520808203244133,-0.05187262866372717,-0.04626800544505857,9.817419261783298
15.42,1765500280.457802,1765500280457811167,-3.228132380865116e-06,2.596177735642322e-08,-2.9905301159553884e-10,0.9999999999947892,-0.002009350715729992,-0.0003887484961006338,0.0028779058539389413,-0.014378616098941262,-0.03493573203445151,9.814462720558605
15.425,1765500280.4626741,1765500280462681929,-3.2281323811473317e-06,2.59617757173404e-08,-2.990530115887626e-10,0.9999999999947892,0.004467256922324962,0.0019338542110646127,0.0021640827187641982,-0.004047809305763275,0.03704572838146728,9.836793741989693
15.43,1765500280.4675462,1765500280467558161,-3.228132381429524e-06,2.5961774078332123e-08,-2.9905301160909137e-10,0.9999999999947892,0.0011550839644871237,0.0016651916733868434,0.00027978478114858325,-0.01535090251149699,0.020819615483233203,9.75444584838116
15.435,1765500280.4726064,1765500280472614800,-3.2281323817118966e-06,2.5961775511654648e-08,-2.990530116429727e-10,0.9999999999947892,-0.0005649779696747828,0.000565032680748767,0.0030527035964056626,0.040397784202056024,0.0038023448829407882,9.834229288005401
15.44,1765500280.4777546,1765500280477759297,-3.2281323819941487e-06,2.596177387257183e-08,-2.990530116429727e-10,0.9999999999947892,0.0014192698966658374,0.005480864156736203,7.572889665530325e-05,-0.008185182868436855,0.04296479612106964,9.780890615945296
15.445,1765500280.4828951,1765500280482903858,-3.228132379203987e-06,2.5961775305880838e-08,-2.990530113786984e-10,0.9999999999947892,-0.0023078707271944054,0.0025636214990672076,0.003926435255006402,-0.04337598913957229,0.08135432418500035,9.765681670594638
15.45,1765500280.4881132,1765500280488128734,-3.228132379486366e-06,2.5961776739264346e-08,-2.990530113786984e-10,0.9999999999947892,-0.0012885468139326073,-0.0006847603575616224,-0.002388547215874735,0.0014408288685522181,-0.008309872956905771,9.782196455343948
15.455,1765500280.4932325,1765500280493236390,-3.228132379768589e-06,2.5961775100167974e-08,-2.9905301139225094e-10,0.9999999999947892,-0.0021548998051441432,-0.0008518126529399679,0.00140226171882701,-0.008592742129907823,-0.012097943131923038,9.767325061390833
15.46,1765500280.4981124,1765500280498117849,-3.2281323800509005e-06,2.5961773460949627e-08,-2.99053011419356e-10,0.9999999999947892,-0.00167505084599326,-7.112893297271619e-05,0.0007886388715783761,0.05204432245423245,0.06966311494791985,9.709016321553916
15.465,1765500280.5036,1765500280503604857,-3.228132383405784e-06,2.5961774894305994e-08,-2.990530117378404e-10,0.9999999999947892,0.00011379124259998933,0.006171305776563635,-0.0012546047700684533,0.07572731449836714,0.028548870260258083,9.817279974399908
15.47,1765500280.5084167,1765500280508421088,-3.2281323806155073e-06,2.59617763277031e-08,-2.9905301146001357e-10,0.9999999999947892,0.0027834324154694407,0.002525234123138684,0.0008049003931195113,-0.010209568144026475,-0.060357129106017975,9.739625728913644
15.475,1765500280.5131254,1765500280513130700,-3.2281323808976895e-06,2.5961774688660942e-08,-2.990530114735661e-10,0.9999999999947892,0.0017672983188245896,0.003924826920755371,0.0010508292013828493,0.011576492712250324,-0.028341635135894695,9.841381184926526
15.48,1765500280.5186107,1765500280518614911,-3.2281323811800907e-06,2.5961776121976688e-08,-2.9905301150067115e-10,0.9999999999947892,0.0012966499805833732,-0.0001721979132424822,-0.0018881462068538685,0.06695511519002903,-0.03382232701904353,9.755636184166013
15.485,1765500280.5234652,1765500280523468554,-3.228132381462311e-06,2.5961774482934527e-08,-2.990530115142237e-10,0.9999999999947892,0.001959837404262639,0.003057679762406913,0.0056109561780580694,0.06366762870268436,0.0017761456334515538,9.768873861838026
15.49,1765500280.5284233,1765500280528426593,-3.228132378672234e-06,2.596177591613511e-08,-2.990530112363969e-10,0.9999999999947892,-0.0017055702435833362,0.005727597511267627,-0.0005497348780658955,0.026210844898845696,0.007500183036325529,9.792063674861641
15.495,1765500280.5337074,1765500280533711269,-3.2281323789545134e-06,2.5961774276943873e-08,-2.9905301126350193e-10,0.9999999999947892,-0.002106455346838771,0.003044129600541276,0.004437130332042508,-0.059233915104144115,0.0785203458792434,9.772952772172586
15.5,1765500280.5387127,1765500280538724224,-3.2281323792367206e-06,2.5961775710530675e-08,-2.9905301127705446e-10,0.9999999999947892,0.002432312295459912,0.000837606114744255,-0.0010712196098538991,-0.09224962229074006,0.09521459142834669,9.738632705131623
15.505,1765500280.5439014,1765500280543905481,-3.2281323825914988e-06,2.596177407141394e-08,-2.9905301159553884e-10,0.9999999999947892,-0.0038850077046245534,0.0034432250859673668,0.0020437384325836965,0.04366152811870566,0.03266652100475069,9.749248095678109
15.51,1765500280.5488117,1765500280548816944,-3.2281323828738017e-06,2.5961772432256578e-08,-2.9905301161586764e-10,0.9999999999947892,0.0004113742437835926,0.005472750296758245,0.0008734177834856549,-0.01703037872235432,-0.021280344595434663,9.80480017534946
15.515,1765500280.5544324,1765500280554436401,-3.228132380083683e-06,2.5961776938025143e-08,-2.9905301133804083e-10,0.9999999999947892,-0.0017001376514679254,0.00318079555993976,-0.003289378036417126,0.03331399879421879,0.004594572452890359,9.79870825722836
15.52,1765500280.5590951,1765500280559103383,-3.228132380365748e-06,2.5961775299084633e-08,-2.990530113583696e-10,0.9999999999947892,2.4614436603672797e-05,-0.0005187869600616747,0.0003856295638538101,0.04366183466648027,-0.07767618273065481,9.79748375277435
15.525,1765500280.564382,1765500280564385687,-3.2281323806481773e-06,2.5961773659805296e-08,-2.990530113651459e-10,0.9999999999947892,0.004353563050672709,0.0019779046320015747,0.004418594017835351,-0.03010480481237542,-0.01265652466037883,9.840186115382803
15.53,1765500280.5696235,1765500280569628205,-3.228132380930554e-06,2.5961775093107488e-08,-2.9905301138547467e-10,0.9999999999947892,0.0017528953828407968,0.005561703428567304,8.29346216092146e-07,0.006025104324591415,-0.08134657257210867,9.858357648664672
15.535,1765500280.5744953,1765500280574499849,-3.2281323781402674e-06,2.5961776526524924e-08,-2.9905301111442413e-10,0.9999999999947892,0.0011228894643982015,-0.0010019166986166657,0.0021111880145843836,-0.04073715163872682,-0.06793202196238576,9.754586447271432
15.54,1765500280.5795498,1765500280579556799,-3.2281323814950765e-06,2.5961774887428513e-08,-2.990530114329085e-10,0.9999999999947892,0.0040561420194343955,0.0031925175676155,-0.0028994063498654194,0.058950280021293266,0.08156322907769605,9.81763054332727
15.545,1765500280.5847793,1765500280584788427,-3.228132381777344e-06,2.5961776320852685e-08,-2.9905301146001357e-10,0.9999999999947892,0.0008450353943893383,-0.0024607848182138865,0.0002643363563205954,0.0028864125132224885,0.01924341650091087,9.820367861514681
15.55,1765500280.58964,1765500280589644746,-3.2281323820595617e-06,2.596177468179697e-08,-2.9905301146001357e-10,0.9999999999947892,-0.00348664826072484,-0.0011424031965682284,0.0008529472843133593,0.030278662025501626,0.044410797714244284,9.805692651576152
15.555,1765500280.5945742,1765500280594577846,-3.2281323823418502e-06,2.5961773042585404e-08,-2.990530114735661e-10,0.9999999999947892,0.0024712847826451573,0.0010177608028937672,0.002143765017135472,-0.02989424875448795,-0.017085003280091323,9.775063712711809
15.56,1765500280.5999491,1765500280599953395,-3.228132379551796e-06,2.5961777548401396e-08,-2.990530112160681e-10,0.9999999999947892,0.005818357902071724,0.0060539594859105915,-0.0033203389187041877,-0.038979587938846115,-0.08527893443271753,9.745833797351313
15.565,1765500280.6048892,1765500280604892970,-3.2281323798340245e-06,2.596177590941345e-08,-2.9905301122284435e-10,0.9999999999947892,-0.0026641572694609626,-0.0032020006397970487,7.39076234746277e-05,0.00019284997898021887,0.05077871886425479,9.815580543012572
15.57,1765500280.6101034,1765500280610107793,-3.2281323801163673e-06,2.5961774270222203e-08,-2.990530112499494e-10,0.9999999999947892,0.0011909681358205303,0.0008052540502993023,0.001784425067949902,0.0013688348669568485,-0.00010799746776541554,9.849591913478571
15.575,1765500280.615156,1765500280615168239,-3.228132380398668e-06,2.596177263101741e-08,-2.990530112702782e-10,0.9999999999947892,0.00017458677370107005,0.0013374736629124932,0.00662842172007858,0.005016499965105481,-0.017501999134355014,9.808192108331541
15.58,1765500280.6204865,1765500280620495342,-3.2281323806809715e-06,2.596177406444158e-08,-2.990530112702782e-10,0.9999999999947892,0.006070352768379022,0.002205943808847154,0.0018736088184704756,0.0018444740234826436,-0.04838620539047735,9.798937791057138
15.585,1765500280.6254516,1765500280625460677,-3.22813238096329e-06,2.596177549781154e-08,-2.990530112838307e-10,0.9999999999947892,-0.002558574841783636,-0.004530165534074845,-0.00015051662178292921,-0.011470568537023657,-0.05579016850672489,9.797927412493934
15.59,1765500280.6301765,1765500280630188206,-3.2281323812454715e-06,2.5961773858776157e-08,-2.990530113109358e-10,0.9999999999947892,0.000928228502215817,0.00012858203061010692,0.002321457293680405,-0.010866892237188229,0.005092910359235348,9.850597301880347
15.595,1765500280.635313,1765500280635316945,-3.2281323815277787e-06,2.5961775292179997e-08,-2.9905301133126456e-10,0.9999999999947892,0.0030953994450904133,0.0011153060259289469,0.003152310583417407,-0.030795877030667416,-0.016078478629466646,9.79245795534791
15.6,1765500280.640366,1765500280640371319,-3.2281323818100978e-06,2.596177365301586e-08,-2.9905301135159336e-10,0.9999999999947892,0.0019373773749814947,0.0021586448051300056,-0.0002032616662566538,0.009976659810440243,-0.039771475268319034,9.852682279519287
15.605,1765500280.6453037,1765500280645307596,-3.2281323790198937e-06,2.5961775086297767e-08,-2.990530110873191e-10,0.9999999999947892,-0.0017263419370844959,0.0003211165608946405,-0.0003920538545939173,0.030862537205449993,0.0808777919134981,9.804315693248457
15.61,1765500280.650653,1765500280650658117,-3.2281323793023885e-06,2.5961776519532194e-08,-2.990530111008716e-10,0.9999999999947892,-0.002922751779351999,-0.0021491414315586957,0.0015723750701600126,-0.003295504588961564,0.026469381633080994,9.814035111665223
15.615,1765500280.6556845,1765500280655690503,-3.2281323795844797e-06,2.596177488057813e-08,-2.9905301111442413e-10,0.9999999999947892,-0.0009991126681567568,0.004588452825026,-0.0030308772300532286,-0.044244011698837675,-0.0196580187311106,9.816225060763816
15.62,1765500280.6604822,1765500280660487768,-3.228132379866802e-06,2.596177324138689e-08,-2.990530111550817e-10,0.9999999999947892,0.0019989602441073985,-0.003840263885862614,0.005684530099280018,0.048722343994745246,0.022390073516153703,9.81655744250881
15.625,1765500280.6657927,1765500280665797465,-3.2281323832217358e-06,2.5961774674770356e-08,-2.990530114735661e-10,0.9999999999947892,-0.0015929623392417832,-0.0024575474118557696,-0.000911157531021369,-0.0017767315191059962,-0.0792237989789148,9.882702387595273
15.63,1765500280.6709528,1765500280670957577,-3.2281323804314356e-06,2.5961776108160687e-08,-2.990530111957393e-10,0.9999999999947892,0.0035389105158795038,-8.15191170075564e-05,-0.0022281111792034616,-0.08424630408266265,0.004754446734388391,9.81800895515965
15.635,1765500280.6762578,1765500280676263128,-3.228132380713648e-06,2.5961774469138858e-08,-2.9905301122284435e-10,0.9999999999947892,0.0009014202123117724,-0.0008795884008909596,0.002990784449278798,-0.06235402821473795,0.008089882904075215,9.772222302194018
15.64,1765500280.6810346,1765500280681046273,-3.228132380996052e-06,2.596177590246138e-08,-2.9905301124317314e-10,0.9999999999947892,-0.0017099084852530062,-0.00047512120241316284,-0.002034266843050502,-0.020837060765352692,0.015826503496691617,9.815494719536176
15.645,1765500280.6863613,1765500280686365677,-3.2281323812782818e-06,2.5961774263392113e-08,-2.9905301126350193e-10,0.9999999999947892,0.0020520016800981943,-0.00024301195830087616,0.0011524042168971802,-0.023131339490308364,-0.07711496712789734,9.829813564558284
15.65,1765500280.6915872,1765500280691592646,-3.2281323815606724e-06,2.5961772624106e-08,-2.990530112702782e-10,0.9999999999947892,0.002676286935846913,-0.001976252189963651,-0.0007735189243744847,0.04960472078990336,-0.052905705396520876,9.784188113915157
15.655,1765500280.6963413,1765500280696345931,-3.228132378770582e-06,2.5961777129888115e-08,-2.990530110060039e-10,0.9999999999947892,-0.00039900701703774957,-0.0017753305693489609,0.0018464825807476166,-0.011667825313423752,-0.04156960073959315,9.869643962810336
15.66,1765500280.7016802,1765500280701686138,-3.2281323790526985e-06,2.596177549097471e-08,-2.9905301101955644e-10,0.9999999999947892,0.0003490138275491213,-2.1273286774676208e-05,0.0002319299867767845,0.040719217214226895,0.046448804304535816,9.772423446998024
15.665,1765500280.7063,1765500280706306859,-3.2281323824075118e-06,2.5961773851898627e-08,-2.9905301133804083e-10,0.9999999999947892,-0.0006489687344081184,0.004246786906560962,0.000545278960460257,0.014504358676931704,0.03767935536034477,9.782667661603194
15.67,1765500280.711326,1765500280711333447,-3.2281323826899016e-06,2.596177528518049e-08,-2.9905301135159336e-10,0.9999999999947892,0.003155639029326257,0.0004434371405023443,-0.0032112021422032277,-0.04524856416324114,-0.020935724732903806,9.797243331441788
15.675,1765500280.7165184,1765500280716527191,-3.22813237989965e-06,2.59617767186047e-08,-2.990530110669903e-10,0.9999999999947892,0.004434917288847476,-0.0007720269872717201,-0.0028551152241952666,0.03038997069829579,-0.00963785415566122,9.80411573621459
15.68,1765500280.7216141,1765500280721618471,-3.228132380181852e-06,2.5961775079576094e-08,-2.990530110873191e-10,0.9999999999947892,-0.004540793409496527,0.00100069257467238,-0.0018718157390669368,-0.04299619927639625,0.08019180554578964,9.749759709094057
15.685,1765500280.7267864,1765500280726791715,-3.22813238046413e-06,2.5961773440384855e-08,-2.990530111008716e-10,0.9999999999947892,-0.0007755650545337344,-0.00029896555906463253,-0.0007743869916803717,0.008657045557835353,0.04978332680365292,9.847791280374448
15.69,1765500280.7318156,1765500280731819644,-3.228132380746549e-06,2.5961774873781912e-08,-2.990530111008716e-10,0.9999999999947892,-0.0016472169953803365,0.0011496048532101683,0.0017114516366859578,0.004919035035511658,0.051843271915690145,9.743332696674496
15.695,1765500280.7370849,1765500280737089090,-3.228132381028874e-06,2.5961773234617775e-08,-2.990530111415292e-10,0.9999999999947892,0.0023731155458623916,0.002345624091969429,0.0010825038562401023,-0.012161007458170687,-0.014123472483063221,9.893626916325157
15.7,1765500280.7422,1765500280742204336,-3.2281323782386625e-06,2.5961774667899682e-08,-2.9905301085014985e-10,0.9999999999947892,-0.0002339130767863848,-0.00011219559822655635,-0.006635692034839241,0.09055814340298897,-0.10001599508160278,9.783996003982102
15.705,1765500280.7471247,1765500280747127966,-3.2281323815934343e-06,2.596177610142546e-08,-2.99053011161858e-10,0.9999999999947892,-0.0015377680546962127,-0.0010412018921613314,0.0035315812490360745,0.03339615625839574,0.04131626252833958,9.791162568800909
15.71,1765500280.7524617,1765500280752466590,-3.2281323818756734e-06,2.59617744623833e-08,-2.9905301118218677e-10,0.9999999999947892,0.0005869236342715613,-0.0010110804343164048,0.0019573199128815233,-0.01863176178662444,0.07655741904647952,9.774800251601947
15.715,1765500280.75736,1765500280757364308,-3.2281323821579653e-06,2.596177282320561e-08,-2.990530112092918e-10,0.9999999999947892,0.0006765983848619596,0.0006411749366644944,-0.0004927161582986315,-0.06332140316148285,-0.06493330700136206,9.79591991433633
15.72,1765500280.7623272,1765500280762331298,-3.228132379367839e-06,2.5961777328953847e-08,-2.9905301094501754e-10,0.9999999999947892,0.0005857521211715876,-0.0012391051729210396,0.00031403153874013685,-0.04322805005056964,-0.0577397447978649,9.796357525446753
15.725,1765500280.7674797,1765500280767484033,-3.2281323796500303e-06,2.5961775689850703e-08,-2.9905301094501754e-10,0.9999999999947892,-0.0022329326222123727,0.0005211608873756984,-0.002553951464068776,0.05555650717749387,-0.034094932117276516,9.746579829759591
15.73,1765500280.7724612,1765500280772466013,-3.2281323799323473e-06,2.5961774050781434e-08,-2.9905301096534633e-10,0.9999999999947892,-0.0020175376425988416,-0.0010004887333419376,-0.0002462515330127923,-0.011285536075809437,-0.03481186378691645,9.823455737526018
15.735,1765500280.7782056,1765500280778215540,-3.22813238021477e-06,2.5961775484103952e-08,-2.990530109924514e-10,0.9999999999947892,0.0001496527916159815,-0.0022923692941493414,0.002878907894611297,0.01410266377874518,-0.06576130786660278,9.799695600531905
15.74,1765500280.783122,1765500280783129671,-3.2281323804970328e-06,2.5961773845048238e-08,-2.990530110127802e-10,0.9999999999947892,0.0029544760669253985,0.002109339595564166,0.0027867151427701745,0.02280432333070878,-0.015362815469700827,9.787350387494449
15.745,1765500280.788205,1765500280788209483,-3.2281323807793874e-06,2.5961775278418197e-08,-2.9905301103310897e-10,0.9999999999947892,0.0018507664393918992,-0.0021691083878682786,0.0017208496978122383,0.015454986201615284,0.034739744421313265,9.819930925515104
15.75,1765500280.7935174,1765500280793526561,-3.228132381061641e-06,2.5961776711835592e-08,-2.9905301105343776e-10,0.9999999999947892,-0.004201417081958941,0.0037060834393636615,0.00021252860750234113,0.01482549964299754,-0.004557839444740468,9.79228992440361
15.755,1765500280.7983663,1765500280798374245,-3.228132381343888e-06,2.5961775072773103e-08,-2.9905301107376655e-10,0.9999999999947892,-0.0044346185333460535,0.0031668062390313623,-0.001017123028267414,0.003085439344315645,-0.04625123553854332,9.797843431546902
15.76,1765500280.8036141,1765500280803619578,-3.2281323816261743e-06,2.596177343360219e-08,-2.990530110873191e-10,0.9999999999947892,-0.004748362608578431,-0.001643613544997084,0.002265146459579272,-0.03690002769072015,0.004220989695641686,9.808322033722975
15.765,1765500280.8081536,1765500280808164155,-3.2281323819085717e-06,2.5961774866911158e-08,-2.9905301111442413e-10,0.9999999999947892,-0.0006853572721938276,0.0021362677042526795,-0.002324300518018474,-0.010247449452590358,0.0020204652990043885,9.830820342184351
15.77,1765500280.8133175,1765500280813321909,-3.2281323791184426e-06,2.5961776300294706e-08,-2.990530108230448e-10,0.9999999999947892,-0.0011232529972774134,0.001470013579806427,0.005704853751026792,0.023565548526844775,0.07366561261401575,9.798280137205447
15.775,1765500280.8186977,1765500280818701985,-3.2281323794006384e-06,2.5961774661259324e-08,-2.9905301085014985e-10,0.9999999999947892,-0.0009486018070021576,-0.0019238635432455656,2.739263692686811e-05,0.09280234089593148,-0.026951670975219045,9.777347904389025
15.78,1765500280.8234122,1765500280823421534,-3.228132379683034e-06,2.5961776094561517e-08,-2.990530108637024e-10,0.9999999999947892,0.0005713553501771903,0.0029077211432624486,0.0033139015523278715,-0.022552322805149162,-0.05862157820982587,9.813469135391705
15.785,1765500280.8285732,1765500280828577692,-3.2281323830377814e-06,2.5961774455546424e-08,-2.990530111550817e-10,0.9999999999947892,0.002477191121443963,-0.0030072999106360155,0.0021976634342583843,0.012132974991670941,0.01997135816808351,9.698191277955699
15.79,1765500280.833621,1765500280833630073,-3.2281323833200856e-06,2.5961772816361958e-08,-2.9905301118218677e-10,0.9999999999947892,0.001545831030534503,0.000205175739259157,-0.004491644531827314,0.020655607922763764,-0.002753605724379111,9.692530267949294
